Year,UNIT_MEASURE,Teritory,SEX,AGE,Value
2013,NUMBER,RUDO,M,50-54,324
2013,NUMBER,RUDO,F,50-54,306
2013,NUMBER,SRBAC,_T,50-54,1198
2013,NUMBER,SRBAC,M,50-54,608
2013,NUMBER,SRBAC,F,50-54,590
2013,NUMBER,SREBRENICA,_T,50-54,932
2013,NUMBER,SREBRENICA,M,50-54,473
2013,NUMBER,SREBRENICA,F,50-54,459
2013,NUMBER,STANARI,_T,50-54,511
2013,NUMBER,STANARI,M,50-54,274
2013,NUMBER,STANARI,F,50-54,237
2013,NUMBER,TESLIC,_T,50-54,2837
2013,NUMBER,TESLIC,M,50-54,1350
2013,NUMBER,TESLIC,F,50-54,1487
2013,NUMBER,GRAD TREBINJE,_T,50-54,2231
2013,NUMBER,GRAD TREBINJE,M,50-54,1046
2013,NUMBER,GRAD TREBINJE,F,50-54,1185
2013,NUMBER,UGLJEVIK,_T,50-54,1311
2013,NUMBER,UGLJEVIK,M,50-54,709
2013,NUMBER,UGLJEVIK,F,50-54,602
2013,NUMBER,FOCA,_T,50-54,1436
2013,NUMBER,FOCA,M,50-54,760
2013,NUMBER,FOCA,F,50-54,676
2013,NUMBER,HAN PIJESAK,_T,50-54,327
2013,NUMBER,HAN PIJESAK,M,50-54,170
2013,NUMBER,HAN PIJESAK,F,50-54,157
2013,NUMBER,CAJNICE,_T,50-54,398
2013,NUMBER,CAJNICE,M,50-54,197
2013,NUMBER,CAJNICE,F,50-54,201
2013,NUMBER,CELINAC,_T,50-54,1220
2013,NUMBER,CELINAC,M,50-54,608
2013,NUMBER,CELINAC,F,50-54,612
2013,NUMBER,SAMAC,_T,50-54,1325
2013,NUMBER,SAMAC,M,50-54,632
2013,NUMBER,SAMAC,F,50-54,693
2013,NUMBER,SEKOVICI,_T,50-54,571
2013,NUMBER,SEKOVICI,M,50-54,293
2013,NUMBER,SEKOVICI,F,50-54,278
2013,NUMBER,SIPOVO,_T,50-54,822
2013,NUMBER,SIPOVO,M,50-54,422
2013,NUMBER,SIPOVO,F,50-54,400
2013,NUMBER,REPUBLIKA SRPSKA,_T,55-59,94412
2013,NUMBER,REPUBLIKA SRPSKA,M,55-59,45750
2013,NUMBER,REPUBLIKA SRPSKA,F,55-59,48662
2013,NUMBER,GRAD BANJA LUKA,_T,55-59,14128
2013,NUMBER,GRAD BANJA LUKA,M,55-59,6599
2013,NUMBER,GRAD BANJA LUKA,F,55-59,7529
2013,NUMBER,BERKOVICI,_T,55-59,125
2013,NUMBER,BERKOVICI,M,55-59,54
2013,NUMBER,BERKOVICI,F,55-59,71
2013,NUMBER,GRAD BIJELJINA,_T,55-59,8134
2013,NUMBER,GRAD BIJELJINA,M,55-59,3951
2013,NUMBER,GRAD BIJELJINA,F,55-59,4183
2013,NUMBER,BILECA,_T,55-59,780
2013,NUMBER,BILECA,M,55-59,389
2013,NUMBER,BILECA,F,55-59,391
2013,NUMBER,BRATUNAC,_T,55-59,1520
2013,NUMBER,BRATUNAC,M,55-59,736
2013,NUMBER,BRATUNAC,F,55-59,784
2013,NUMBER,BROD,_T,55-59,1205
2013,NUMBER,BROD,M,55-59,574
2013,NUMBER,BROD,F,55-59,631
2013,NUMBER,VISEGRAD,_T,55-59,915
2013,NUMBER,VISEGRAD,M,55-59,431
2013,NUMBER,VISEGRAD,F,55-59,484
2013,NUMBER,VLASENICA,_T,55-59,954
2013,NUMBER,VLASENICA,M,55-59,460
2013,NUMBER,VLASENICA,F,55-59,494
2013,NUMBER,VUKOSAVLJE,_T,55-59,275
2013,NUMBER,VUKOSAVLJE,M,55-59,143
2013,NUMBER,VUKOSAVLJE,F,55-59,132
2013,NUMBER,GACKO,_T,55-59,701
2013,NUMBER,GACKO,M,55-59,367
2013,NUMBER,GACKO,F,55-59,334
2013,NUMBER,GRAD GRADISKA,_T,55-59,4196
2013,NUMBER,GRAD GRADISKA,M,55-59,1999
2013,NUMBER,GRAD GRADISKA,F,55-59,2197
2013,NUMBER,GRAD DERVENTA,_T,55-59,1851
2013,NUMBER,GRAD DERVENTA,M,55-59,902
2013,NUMBER,GRAD DERVENTA,F,55-59,949
2013,NUMBER,GRAD DOBOJ,_T,55-59,4917
2013,NUMBER,GRAD DOBOJ,M,55-59,2314
2013,NUMBER,GRAD DOBOJ,F,55-59,2603
2013,NUMBER,DONJI ZABAR,_T,55-59,252
2013,NUMBER,DONJI ZABAR,M,55-59,131
2013,NUMBER,DONJI ZABAR,F,55-59,121
2013,NUMBER,GRAD ZVORNIK,_T,55-59,4276
2013,NUMBER,GRAD ZVORNIK,M,55-59,2077
2013,NUMBER,GRAD ZVORNIK,F,55-59,2199
2013,NUMBER,ISTOCNI DRVAR,_T,55-59,10
2013,NUMBER,ISTOCNI DRVAR,M,55-59,4
2013,NUMBER,ISTOCNI DRVAR,F,55-59,6
2013,NUMBER,ISTOCNI MOSTAR,_T,55-59,11
2013,NUMBER,ISTOCNI MOSTAR,M,55-59,6
2013,NUMBER,ISTOCNI MOSTAR,F,55-59,5
2013,NUMBER,GRAD ISTOCNO SARAJEVO,_T,55-59,5502
2013,NUMBER,GRAD ISTOCNO SARAJEVO,M,55-59,2661
2013,NUMBER,GRAD ISTOCNO SARAJEVO,F,55-59,2841
2013,NUMBER,ISTOCNA ILIDZA,_T,55-59,1319
2013,NUMBER,ISTOCNA ILIDZA,M,55-59,615
2013,NUMBER,ISTOCNA ILIDZA,F,55-59,704
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,55-59,866
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,55-59,418
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,55-59,448
2013,NUMBER,ISTOČNI STARI GRAD,_T,55-59,111
2013,NUMBER,ISTOČNI STARI GRAD,M,55-59,50
2013,NUMBER,ISTOČNI STARI GRAD,F,55-59,61
2013,NUMBER,PALE,_T,55-59,1894
2013,NUMBER,PALE,M,55-59,916
2013,NUMBER,PALE,F,55-59,978
2013,NUMBER,SOKOLAC,_T,55-59,1081
2013,NUMBER,SOKOLAC,M,55-59,548
2013,NUMBER,SOKOLAC,F,55-59,533
2013,NUMBER,TRNOVO,_T,55-59,231
2013,NUMBER,TRNOVO,M,55-59,114
2013,NUMBER,TRNOVO,F,55-59,117
2013,NUMBER,JEZERO,_T,55-59,88
2013,NUMBER,JEZERO,M,55-59,52
2013,NUMBER,JEZERO,F,55-59,36
2013,NUMBER,KALINOVIK,_T,55-59,213
2013,NUMBER,KALINOVIK,M,55-59,104
2013,NUMBER,KALINOVIK,F,55-59,109
2013,NUMBER,KNEZEVO,_T,55-59,754
2013,NUMBER,KNEZEVO,M,55-59,349
2013,NUMBER,KNEZEVO,F,55-59,405
2013,NUMBER,KOSTAJNICA,_T,55-59,520
2013,NUMBER,KOSTAJNICA,M,55-59,272
2013,NUMBER,KOSTAJNICA,F,55-59,248
2013,NUMBER,KOTOR VAROS,_T,55-59,1262
2013,NUMBER,KOTOR VAROS,M,55-59,585
2013,NUMBER,KOTOR VAROS,F,55-59,677
2013,NUMBER,KOZARSKA DUBICA,_T,55-59,1842
2013,NUMBER,KOZARSKA DUBICA,M,55-59,931
2013,NUMBER,KOZARSKA DUBICA,F,55-59,911
2013,NUMBER,KRUPA NA UNI,_T,55-59,120
2013,NUMBER,KRUPA NA UNI,M,55-59,69
2013,NUMBER,KRUPA NA UNI,F,55-59,51
2013,NUMBER,KUPRES,_T,55-59,17
2013,NUMBER,KUPRES,M,55-59,11
2013,NUMBER,KUPRES,F,55-59,6
2013,NUMBER,LAKTASI,_T,55-59,2572
2013,NUMBER,LAKTASI,M,55-59,1289
2013,NUMBER,LAKTASI,F,55-59,1283
2013,NUMBER,LOPARE,_T,55-59,1212
2013,NUMBER,LOPARE,M,55-59,660
2013,NUMBER,LOPARE,F,55-59,552
2013,NUMBER,LJUBINJE,_T,55-59,279
2013,NUMBER,LJUBINJE,M,55-59,151
2013,NUMBER,LJUBINJE,F,55-59,128
2013,NUMBER,MILICI,_T,55-59,882
2013,NUMBER,MILICI,M,55-59,448
2013,NUMBER,MILICI,F,55-59,434
2013,NUMBER,MODRICA,_T,55-59,1924
2013,NUMBER,MODRICA,M,55-59,943
2013,NUMBER,MODRICA,F,55-59,981
2013,NUMBER,MRKONJIC GRAD,_T,55-59,1382
2013,NUMBER,MRKONJIC GRAD,M,55-59,657
2013,NUMBER,MRKONJIC GRAD,F,55-59,725
2013,NUMBER,NEVESINJE,_T,55-59,938
2013,NUMBER,NEVESINJE,M,55-59,496
2013,NUMBER,NEVESINJE,F,55-59,442
2013,NUMBER,NOVI GRAD,_T,55-59,2161
2013,NUMBER,NOVI GRAD,M,55-59,1101
2013,NUMBER,NOVI GRAD,F,55-59,1060
2013,NUMBER,NOVO GORAZDE,_T,55-59,312
2013,NUMBER,NOVO GORAZDE,M,55-59,162
2013,NUMBER,NOVO GORAZDE,F,55-59,150
2013,NUMBER,OSMACI,_T,55-59,400
2013,NUMBER,OSMACI,M,55-59,184
2013,NUMBER,OSMACI,F,55-59,216
2013,NUMBER,OSTRA LUKA,_T,55-59,216
2013,NUMBER,OSTRA LUKA,M,55-59,105
2013,NUMBER,OSTRA LUKA,F,55-59,111
2013,NUMBER,PELAGICEVO,_T,55-59,340
2013,NUMBER,PELAGICEVO,M,55-59,184
2013,NUMBER,PELAGICEVO,F,55-59,156
2013,NUMBER,PETROVAC,_T,55-59,25
2013,NUMBER,PETROVAC,M,55-59,10
2013,NUMBER,PETROVAC,F,55-59,15
2013,NUMBER,PETROVO,_T,55-59,570
2013,NUMBER,PETROVO,M,55-59,295
2013,NUMBER,PETROVO,F,55-59,275
2013,NUMBER,GRAD PRIJEDOR,_T,55-59,6434
2013,NUMBER,GRAD PRIJEDOR,M,55-59,3068
2013,NUMBER,GRAD PRIJEDOR,F,55-59,3366
2013,NUMBER,PRNJAVOR,_T,55-59,2534
2013,NUMBER,PRNJAVOR,M,55-59,1175
2013,NUMBER,PRNJAVOR,F,55-59,1359
2013,NUMBER,RIBNIK,_T,55-59,478
2013,NUMBER,RIBNIK,M,55-59,245
2013,NUMBER,RIBNIK,F,55-59,233
2013,NUMBER,ROGATICA,_T,55-59,963
2013,NUMBER,ROGATICA,M,55-59,449
2013,NUMBER,ROGATICA,F,55-59,514
2013,NUMBER,RUDO,_T,55-59,668
2013,NUMBER,RUDO,M,55-59,342
2013,NUMBER,RUDO,F,55-59,326
2013,NUMBER,SRBAC,_T,55-59,1316
2013,NUMBER,SRBAC,M,55-59,618
2013,NUMBER,SRBAC,F,55-59,698
2013,NUMBER,SREBRENICA,_T,55-59,874
2013,NUMBER,SREBRENICA,M,55-59,382
2013,NUMBER,SREBRENICA,F,55-59,492
2013,NUMBER,STANARI,_T,55-59,576
2013,NUMBER,STANARI,M,55-59,276
2013,NUMBER,STANARI,F,55-59,300
2013,NUMBER,TESLIC,_T,55-59,2902
2013,NUMBER,TESLIC,M,55-59,1392
2013,NUMBER,TESLIC,F,55-59,1510
2013,NUMBER,GRAD TREBINJE,_T,55-59,2258
2013,NUMBER,GRAD TREBINJE,M,55-59,1082
2013,NUMBER,GRAD TREBINJE,F,55-59,1176
2013,NUMBER,UGLJEVIK,_T,55-59,1157
2013,NUMBER,UGLJEVIK,M,55-59,617
2013,NUMBER,UGLJEVIK,F,55-59,540
2013,NUMBER,FOCA,_T,55-59,1617
2013,NUMBER,FOCA,M,55-59,820
2013,NUMBER,FOCA,F,55-59,797
2013,NUMBER,HAN PIJESAK,_T,55-59,322
2013,NUMBER,HAN PIJESAK,M,55-59,154
2013,NUMBER,HAN PIJESAK,F,55-59,168
2013,NUMBER,CAJNICE,_T,55-59,371
2013,NUMBER,CAJNICE,M,55-59,192
2013,NUMBER,CAJNICE,F,55-59,179
2013,NUMBER,CELINAC,_T,55-59,1243
2013,NUMBER,CELINAC,M,55-59,645
2013,NUMBER,CELINAC,F,55-59,598
2013,NUMBER,SAMAC,_T,55-59,1298
2013,NUMBER,SAMAC,M,55-59,629
2013,NUMBER,SAMAC,F,55-59,669
2013,NUMBER,SEKOVICI,_T,55-59,632
2013,NUMBER,SEKOVICI,M,55-59,308
2013,NUMBER,SEKOVICI,F,55-59,324
2013,NUMBER,SIPOVO,_T,55-59,988
2013,NUMBER,SIPOVO,M,55-59,500
2013,NUMBER,SIPOVO,F,55-59,488
2013,NUMBER,REPUBLIKA SRPSKA,_T,60-64,85773
2013,NUMBER,REPUBLIKA SRPSKA,M,60-64,40723
2013,NUMBER,REPUBLIKA SRPSKA,F,60-64,45050
2013,NUMBER,GRAD BANJA LUKA,_T,60-64,12590
2013,NUMBER,GRAD BANJA LUKA,M,60-64,5779
2013,NUMBER,GRAD BANJA LUKA,F,60-64,6811
2013,NUMBER,BERKOVICI,_T,60-64,140
2013,NUMBER,BERKOVICI,M,60-64,74
2013,NUMBER,BERKOVICI,F,60-64,66
2013,NUMBER,GRAD BIJELJINA,_T,60-64,7764
2013,NUMBER,GRAD BIJELJINA,M,60-64,3713
2013,NUMBER,GRAD BIJELJINA,F,60-64,4051
2013,NUMBER,BILECA,_T,60-64,698
2013,NUMBER,BILECA,M,60-64,318
2013,NUMBER,BILECA,F,60-64,380
2013,NUMBER,BRATUNAC,_T,60-64,1256
2013,NUMBER,BRATUNAC,M,60-64,557
2013,NUMBER,BRATUNAC,F,60-64,699
2013,NUMBER,BROD,_T,60-64,1085
2013,NUMBER,BROD,M,60-64,549
2013,NUMBER,BROD,F,60-64,536
2013,NUMBER,VISEGRAD,_T,60-64,911
2013,NUMBER,VISEGRAD,M,60-64,414
2013,NUMBER,VISEGRAD,F,60-64,497
2013,NUMBER,VLASENICA,_T,60-64,794
2013,NUMBER,VLASENICA,M,60-64,362
2013,NUMBER,VLASENICA,F,60-64,432
2013,NUMBER,VUKOSAVLJE,_T,60-64,257
2013,NUMBER,VUKOSAVLJE,M,60-64,115
2013,NUMBER,VUKOSAVLJE,F,60-64,142
2013,NUMBER,GACKO,_T,60-64,573
2013,NUMBER,GACKO,M,60-64,288
2013,NUMBER,GACKO,F,60-64,285
2013,NUMBER,GRAD GRADISKA,_T,60-64,4123
2013,NUMBER,GRAD GRADISKA,M,60-64,2043
2013,NUMBER,GRAD GRADISKA,F,60-64,2080
2013,NUMBER,GRAD DERVENTA,_T,60-64,1904
2013,NUMBER,GRAD DERVENTA,M,60-64,920
2013,NUMBER,GRAD DERVENTA,F,60-64,984
2013,NUMBER,GRAD DOBOJ,_T,60-64,4652
2013,NUMBER,GRAD DOBOJ,M,60-64,2165
2013,NUMBER,GRAD DOBOJ,F,60-64,2487
2013,NUMBER,DONJI ZABAR,_T,60-64,251
2013,NUMBER,DONJI ZABAR,M,60-64,127
2013,NUMBER,DONJI ZABAR,F,60-64,124
2013,NUMBER,GRAD ZVORNIK,_T,60-64,3660
2013,NUMBER,GRAD ZVORNIK,M,60-64,1757
2013,NUMBER,GRAD ZVORNIK,F,60-64,1903
2013,NUMBER,ISTOCNI DRVAR,_T,60-64,13
2013,NUMBER,ISTOCNI DRVAR,M,60-64,9
2013,NUMBER,ISTOCNI DRVAR,F,60-64,4
2013,NUMBER,ISTOCNI MOSTAR,_T,60-64,14
2013,NUMBER,ISTOCNI MOSTAR,M,60-64,10
2013,NUMBER,ISTOCNI MOSTAR,F,60-64,4
2013,NUMBER,GRAD ISTOCNO SARAJEVO,_T,60-64,4521
2013,NUMBER,GRAD ISTOCNO SARAJEVO,M,60-64,2115
2013,NUMBER,GRAD ISTOCNO SARAJEVO,F,60-64,2406
2013,NUMBER,ISTOCNA ILIDZA,_T,60-64,1136
2013,NUMBER,ISTOCNA ILIDZA,M,60-64,531
2013,NUMBER,ISTOCNA ILIDZA,F,60-64,605
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,60-64,700
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,60-64,320
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,60-64,380
2013,NUMBER,ISTOČNI STARI GRAD,_T,60-64,112
2013,NUMBER,ISTOČNI STARI GRAD,M,60-64,50
2013,NUMBER,ISTOČNI STARI GRAD,F,60-64,62
2013,NUMBER,PALE,_T,60-64,1474
2013,NUMBER,PALE,M,60-64,704
2013,NUMBER,PALE,F,60-64,770
2013,NUMBER,SOKOLAC,_T,60-64,936
2013,NUMBER,SOKOLAC,M,60-64,438
2013,NUMBER,SOKOLAC,F,60-64,498
2013,NUMBER,TRNOVO,_T,60-64,163
2013,NUMBER,TRNOVO,M,60-64,72
2013,NUMBER,TRNOVO,F,60-64,91
2013,NUMBER,JEZERO,_T,60-64,67
2013,NUMBER,JEZERO,M,60-64,34
2013,NUMBER,JEZERO,F,60-64,33
2013,NUMBER,KALINOVIK,_T,60-64,155
2013,NUMBER,KALINOVIK,M,60-64,79
2013,NUMBER,KALINOVIK,F,60-64,76
2013,NUMBER,KNEZEVO,_T,60-64,725
2013,NUMBER,KNEZEVO,M,60-64,332
2013,NUMBER,KNEZEVO,F,60-64,393
2013,NUMBER,KOSTAJNICA,_T,60-64,404
2013,NUMBER,KOSTAJNICA,M,60-64,204
2013,NUMBER,KOSTAJNICA,F,60-64,200
2013,NUMBER,KOTOR VAROS,_T,60-64,1140
2013,NUMBER,KOTOR VAROS,M,60-64,540
2013,NUMBER,KOTOR VAROS,F,60-64,600
2013,NUMBER,KOZARSKA DUBICA,_T,60-64,1551
2013,NUMBER,KOZARSKA DUBICA,M,60-64,761
2013,NUMBER,KOZARSKA DUBICA,F,60-64,790
2013,NUMBER,KRUPA NA UNI,_T,60-64,101
2013,NUMBER,KRUPA NA UNI,M,60-64,53
2013,NUMBER,KRUPA NA UNI,F,60-64,48
2013,NUMBER,KUPRES,_T,60-64,13
2013,NUMBER,KUPRES,M,60-64,5
2013,NUMBER,KUPRES,F,60-64,8
2013,NUMBER,LAKTASI,_T,60-64,2380
2013,NUMBER,LAKTASI,M,60-64,1145
2013,NUMBER,LAKTASI,F,60-64,1235
2013,NUMBER,LOPARE,_T,60-64,1090
2013,NUMBER,LOPARE,M,60-64,552
2013,NUMBER,LOPARE,F,60-64,538
2013,NUMBER,LJUBINJE,_T,60-64,241
2013,NUMBER,LJUBINJE,M,60-64,119
2013,NUMBER,LJUBINJE,F,60-64,122
2013,NUMBER,MILICI,_T,60-64,776
2013,NUMBER,MILICI,M,60-64,373
2013,NUMBER,MILICI,F,60-64,403
2013,NUMBER,MODRICA,_T,60-64,1818
2013,NUMBER,MODRICA,M,60-64,874
2013,NUMBER,MODRICA,F,60-64,944
2013,NUMBER,MRKONJIC GRAD,_T,60-64,1330
2013,NUMBER,MRKONJIC GRAD,M,60-64,654
2013,NUMBER,MRKONJIC GRAD,F,60-64,676
2013,NUMBER,NEVESINJE,_T,60-64,885
2013,NUMBER,NEVESINJE,M,60-64,404
2013,NUMBER,NEVESINJE,F,60-64,481
2013,NUMBER,NOVI GRAD,_T,60-64,1829
2013,NUMBER,NOVI GRAD,M,60-64,903
2013,NUMBER,NOVI GRAD,F,60-64,926
2013,NUMBER,NOVO GORAZDE,_T,60-64,274
2013,NUMBER,NOVO GORAZDE,M,60-64,141
2013,NUMBER,NOVO GORAZDE,F,60-64,133
2013,NUMBER,OSMACI,_T,60-64,365
2013,NUMBER,OSMACI,M,60-64,172
2013,NUMBER,OSMACI,F,60-64,193
2013,NUMBER,OSTRA LUKA,_T,60-64,197
2013,NUMBER,OSTRA LUKA,M,60-64,109
2013,NUMBER,OSTRA LUKA,F,60-64,88
2013,NUMBER,PELAGICEVO,_T,60-64,364
2013,NUMBER,PELAGICEVO,M,60-64,179
2013,NUMBER,PELAGICEVO,F,60-64,185
2013,NUMBER,PETROVAC,_T,60-64,25
2013,NUMBER,PETROVAC,M,60-64,10
2013,NUMBER,PETROVAC,F,60-64,15
2013,NUMBER,PETROVO,_T,60-64,484
2013,NUMBER,PETROVO,M,60-64,231
2013,NUMBER,PETROVO,F,60-64,253
2013,NUMBER,GRAD PRIJEDOR,_T,60-64,5849
2013,NUMBER,GRAD PRIJEDOR,M,60-64,2730
2013,NUMBER,GRAD PRIJEDOR,F,60-64,3119
2013,NUMBER,PRNJAVOR,_T,60-64,2532
2013,NUMBER,PRNJAVOR,M,60-64,1207
2013,NUMBER,PRNJAVOR,F,60-64,1325
2013,NUMBER,RIBNIK,_T,60-64,510
2013,NUMBER,RIBNIK,M,60-64,237
2013,NUMBER,RIBNIK,F,60-64,273
2013,NUMBER,ROGATICA,_T,60-64,831
2013,NUMBER,ROGATICA,M,60-64,397
2013,NUMBER,ROGATICA,F,60-64,434
2013,NUMBER,RUDO,_T,60-64,630
2013,NUMBER,RUDO,M,60-64,320
2013,NUMBER,RUDO,F,60-64,310
2013,NUMBER,SRBAC,_T,60-64,1291
2013,NUMBER,SRBAC,M,60-64,629
2013,NUMBER,SRBAC,F,60-64,662
2013,NUMBER,SREBRENICA,_T,60-64,883
2013,NUMBER,SREBRENICA,M,60-64,382
2013,NUMBER,SREBRENICA,F,60-64,501
2013,NUMBER,STANARI,_T,60-64,581
2013,NUMBER,STANARI,M,60-64,283
2013,NUMBER,STANARI,F,60-64,298
2013,NUMBER,TESLIC,_T,60-64,2736
2013,NUMBER,TESLIC,M,60-64,1252
2013,NUMBER,TESLIC,F,60-64,1484
2013,NUMBER,GRAD TREBINJE,_T,60-64,2058
2013,NUMBER,GRAD TREBINJE,M,60-64,989
2013,NUMBER,GRAD TREBINJE,F,60-64,1069
2013,NUMBER,UGLJEVIK,_T,60-64,968
2013,NUMBER,UGLJEVIK,M,60-64,506
2013,NUMBER,UGLJEVIK,F,60-64,462
2013,NUMBER,FOCA,_T,60-64,1265
2013,NUMBER,FOCA,M,60-64,604
2013,NUMBER,FOCA,F,60-64,661
2013,NUMBER,HAN PIJESAK,_T,60-64,271
2013,NUMBER,HAN PIJESAK,M,60-64,127
2013,NUMBER,HAN PIJESAK,F,60-64,144
2013,NUMBER,CAJNICE,_T,60-64,358
2013,NUMBER,CAJNICE,M,60-64,178
2013,NUMBER,CAJNICE,F,60-64,180
2013,NUMBER,CELINAC,_T,60-64,1004
2013,NUMBER,CELINAC,M,60-64,496
2013,NUMBER,CELINAC,F,60-64,508
2013,NUMBER,SAMAC,_T,60-64,1295
2013,NUMBER,SAMAC,M,60-64,575
2013,NUMBER,SAMAC,F,60-64,720
2013,NUMBER,SEKOVICI,_T,60-64,544
2013,NUMBER,SEKOVICI,M,60-64,250
2013,NUMBER,SEKOVICI,F,60-64,294
2013,NUMBER,SIPOVO,_T,60-64,747
2013,NUMBER,SIPOVO,M,60-64,372
2013,NUMBER,SIPOVO,F,60-64,375
2013,NUMBER,REPUBLIKA SRPSKA,_T,65-69,59309
2013,NUMBER,REPUBLIKA SRPSKA,M,65-69,26840
2013,NUMBER,REPUBLIKA SRPSKA,F,65-69,32469
2013,NUMBER,GRAD BANJA LUKA,_T,65-69,8766
2013,NUMBER,GRAD BANJA LUKA,M,65-69,4054
2013,NUMBER,GRAD BANJA LUKA,F,65-69,4712
2013,NUMBER,BERKOVICI,_T,65-69,125
2013,NUMBER,BERKOVICI,M,65-69,55
2013,NUMBER,BERKOVICI,F,65-69,70
2013,NUMBER,GRAD BIJELJINA,_T,65-69,5149
2013,NUMBER,GRAD BIJELJINA,M,65-69,2381
2013,NUMBER,GRAD BIJELJINA,F,65-69,2768
2013,NUMBER,BILECA,_T,65-69,523
2013,NUMBER,BILECA,M,65-69,228
2013,NUMBER,BILECA,F,65-69,295
2013,NUMBER,BRATUNAC,_T,65-69,764
2013,NUMBER,BRATUNAC,M,65-69,326
2013,NUMBER,BRATUNAC,F,65-69,438
2013,NUMBER,BROD,_T,65-69,849
2013,NUMBER,BROD,M,65-69,376
2013,NUMBER,BROD,F,65-69,473
2013,NUMBER,VISEGRAD,_T,65-69,582
2013,NUMBER,VISEGRAD,M,65-69,263
2013,NUMBER,VISEGRAD,F,65-69,319
2013,NUMBER,VLASENICA,_T,65-69,400
2013,NUMBER,VLASENICA,M,65-69,181
2013,NUMBER,VLASENICA,F,65-69,219
2013,NUMBER,VUKOSAVLJE,_T,65-69,230
2013,NUMBER,VUKOSAVLJE,M,65-69,89
2013,NUMBER,VUKOSAVLJE,F,65-69,141
2013,NUMBER,GACKO,_T,65-69,341
2013,NUMBER,GACKO,M,65-69,155
2013,NUMBER,GACKO,F,65-69,186
2013,NUMBER,GRAD GRADISKA,_T,65-69,2722
2013,NUMBER,GRAD GRADISKA,M,65-69,1257
2013,NUMBER,GRAD GRADISKA,F,65-69,1465
2013,NUMBER,GRAD DERVENTA,_T,65-69,1502
2013,NUMBER,GRAD DERVENTA,M,65-69,670
2013,NUMBER,GRAD DERVENTA,F,65-69,832
2013,NUMBER,GRAD DOBOJ,_T,65-69,3262
2013,NUMBER,GRAD DOBOJ,M,65-69,1478
2013,NUMBER,GRAD DOBOJ,F,65-69,1784
2013,NUMBER,DONJI ZABAR,_T,65-69,210
2013,NUMBER,DONJI ZABAR,M,65-69,90
2013,NUMBER,DONJI ZABAR,F,65-69,120
2013,NUMBER,GRAD ZVORNIK,_T,65-69,2353
2013,NUMBER,GRAD ZVORNIK,M,65-69,1061
2013,NUMBER,GRAD ZVORNIK,F,65-69,1292
2013,NUMBER,ISTOCNI DRVAR,_T,65-69,2
2013,NUMBER,ISTOCNI DRVAR,M,65-69,1
2013,NUMBER,ISTOCNI DRVAR,F,65-69,1
2013,NUMBER,ISTOCNI MOSTAR,_T,65-69,13
2013,NUMBER,ISTOCNI MOSTAR,M,65-69,5
2013,NUMBER,ISTOCNI MOSTAR,F,65-69,8
2013,NUMBER,GRAD ISTOCNO SARAJEVO,_T,65-69,2807
2013,NUMBER,GRAD ISTOCNO SARAJEVO,M,65-69,1178
2013,NUMBER,GRAD ISTOCNO SARAJEVO,F,65-69,1629
2013,NUMBER,ISTOCNA ILIDZA,_T,65-69,686
2013,NUMBER,ISTOCNA ILIDZA,M,65-69,285
2013,NUMBER,ISTOCNA ILIDZA,F,65-69,401
2013,NUMBER,ISTOCNO NOVO SARAJEVO,_T,65-69,487
2013,NUMBER,ISTOCNO NOVO SARAJEVO,M,65-69,205
2013,NUMBER,ISTOCNO NOVO SARAJEVO,F,65-69,282
2013,NUMBER,ISTOČNI STARI GRAD,_T,65-69,77
2013,NUMBER,ISTOČNI STARI GRAD,M,65-69,35
2013,NUMBER,ISTOČNI STARI GRAD,F,65-69,42
2013,NUMBER,PALE,_T,65-69,882
2013,NUMBER,PALE,M,65-69,366
2013,NUMBER,PALE,F,65-69,516
2013,NUMBER,SOKOLAC,_T,65-69,559
2013,NUMBER,SOKOLAC,M,65-69,247
2013,NUMBER,SOKOLAC,F,65-69,312
2013,NUMBER,TRNOVO,_T,65-69,116
2013,NUMBER,TRNOVO,M,65-69,40
2013,NUMBER,TRNOVO,F,65-69,76
2013,NUMBER,JEZERO,_T,65-69,44
2013,NUMBER,JEZERO,M,65-69,23
2013,NUMBER,JEZERO,F,65-69,21
2013,NUMBER,KALINOVIK,_T,65-69,120
2013,NUMBER,KALINOVIK,M,65-69,49
2013,NUMBER,KALINOVIK,F,65-69,71
2013,NUMBER,KNEZEVO,_T,65-69,566
2013,NUMBER,KNEZEVO,M,65-69,262
2013,NUMBER,KNEZEVO,F,65-69,304
2013,NUMBER,KOSTAJNICA,_T,65-69,240
2013,NUMBER,KOSTAJNICA,M,65-69,119
2013,NUMBER,KOSTAJNICA,F,65-69,121
2013,NUMBER,KOTOR VAROS,_T,65-69,827
2013,NUMBER,KOTOR VAROS,M,65-69,348
2013,NUMBER,KOTOR VAROS,F,65-69,479
2013,NUMBER,KOZARSKA DUBICA,_T,65-69,865
2013,NUMBER,KOZARSKA DUBICA,M,65-69,387
2013,NUMBER,KOZARSKA DUBICA,F,65-69,478
