Year,UNIT_MEASURE,Administrativna oblast,Spol,Disabilities,Value
2013,Broj,LAKTASI,M,more_disabilities,413
2013,Broj,LAKTASI,Ž,more_disabilities,474
2013,Broj,LOPARE,Oba spola,more_disabilities,583
2013,Broj,LOPARE,M,more_disabilities,254
2013,Broj,LOPARE,Ž,more_disabilities,329
2013,Broj,LJUBINJE,Oba spola,more_disabilities,81
2013,Broj,LJUBINJE,M,more_disabilities,34
2013,Broj,LJUBINJE,Ž,more_disabilities,47
2013,Broj,MILICI,Oba spola,more_disabilities,314
2013,Broj,MILICI,M,more_disabilities,130
2013,Broj,MILICI,Ž,more_disabilities,184
2013,Broj,MODRICA,Oba spola,more_disabilities,927
2013,Broj,MODRICA,M,more_disabilities,399
2013,Broj,MODRICA,Ž,more_disabilities,528
2013,Broj,MRKONJIC GRAD,Oba spola,more_disabilities,475
2013,Broj,MRKONJIC GRAD,M,more_disabilities,210
2013,Broj,MRKONJIC GRAD,Ž,more_disabilities,265
2013,Broj,NEVESINJE,Oba spola,more_disabilities,327
2013,Broj,NEVESINJE,M,more_disabilities,130
2013,Broj,NEVESINJE,Ž,more_disabilities,197
2013,Broj,NOVI GRAD,Oba spola,more_disabilities,1049
2013,Broj,NOVI GRAD,M,more_disabilities,446
2013,Broj,NOVI GRAD,Ž,more_disabilities,603
2013,Broj,NOVO GORAZDE,Oba spola,more_disabilities,75
2013,Broj,NOVO GORAZDE,M,more_disabilities,28
2013,Broj,NOVO GORAZDE,Ž,more_disabilities,47
2013,Broj,OSMACI,Oba spola,more_disabilities,189
2013,Broj,OSMACI,M,more_disabilities,79
2013,Broj,OSMACI,Ž,more_disabilities,110
2013,Broj,OSTRA LUKA,Oba spola,more_disabilities,132
2013,Broj,OSTRA LUKA,M,more_disabilities,63
2013,Broj,OSTRA LUKA,Ž,more_disabilities,69
2013,Broj,PALE,Oba spola,more_disabilities,446
2013,Broj,PALE,M,more_disabilities,209
2013,Broj,PALE,Ž,more_disabilities,237
2013,Broj,PELAGICEVO,Oba spola,more_disabilities,268
2013,Broj,PELAGICEVO,M,more_disabilities,102
2013,Broj,PELAGICEVO,Ž,more_disabilities,166
2013,Broj,PETROVAC,Oba spola,more_disabilities,7
2013,Broj,PETROVAC,M,more_disabilities,4
2013,Broj,PETROVAC,Ž,more_disabilities,3
2013,Broj,PETROVO,Oba spola,more_disabilities,378
2013,Broj,PETROVO,M,more_disabilities,156
2013,Broj,PETROVO,Ž,more_disabilities,222
2013,Broj,PRIJEDOR,Oba spola,more_disabilities,2789
2013,Broj,PRIJEDOR,M,more_disabilities,1276
2013,Broj,PRIJEDOR,Ž,more_disabilities,1513
2013,Broj,PRNJAVOR,Oba spola,more_disabilities,1199
2013,Broj,PRNJAVOR,M,more_disabilities,465
2013,Broj,PRNJAVOR,Ž,more_disabilities,734
2013,Broj,RIBNIK,Oba spola,more_disabilities,272
2013,Broj,RIBNIK,M,more_disabilities,128
2013,Broj,RIBNIK,Ž,more_disabilities,144
2013,Broj,ROGATICA,Oba spola,more_disabilities,407
2013,Broj,ROGATICA,M,more_disabilities,164
2013,Broj,ROGATICA,Ž,more_disabilities,243
2013,Broj,RUDO,Oba spola,more_disabilities,252
2013,Broj,RUDO,M,more_disabilities,104
2013,Broj,RUDO,Ž,more_disabilities,148
2013,Broj,SOKOLAC,Oba spola,more_disabilities,347
2013,Broj,SOKOLAC,M,more_disabilities,143
2013,Broj,SOKOLAC,Ž,more_disabilities,204
2013,Broj,SRBAC,Oba spola,more_disabilities,576
2013,Broj,SRBAC,M,more_disabilities,257
2013,Broj,SRBAC,Ž,more_disabilities,319
2013,Broj,SREBRENICA,Oba spola,more_disabilities,381
2013,Broj,SREBRENICA,M,more_disabilities,144
2013,Broj,SREBRENICA,Ž,more_disabilities,237
2013,Broj,TESLIC,Oba spola,more_disabilities,1374
2013,Broj,TESLIC,M,more_disabilities,585
2013,Broj,TESLIC,Ž,more_disabilities,789
2013,Broj,TREBINJE,Oba spola,more_disabilities,689
2013,Broj,TREBINJE,M,more_disabilities,280
2013,Broj,TREBINJE,Ž,more_disabilities,409
2013,Broj,TRNOVO,Oba spola,more_disabilities,69
2013,Broj,TRNOVO,M,more_disabilities,31
2013,Broj,TRNOVO,Ž,more_disabilities,38
2013,Broj,UGLJEVIK,Oba spola,more_disabilities,402
2013,Broj,UGLJEVIK,M,more_disabilities,165
2013,Broj,UGLJEVIK,Ž,more_disabilities,237
2013,Broj,FOCA,Oba spola,more_disabilities,581
2013,Broj,FOCA,M,more_disabilities,262
2013,Broj,FOCA,Ž,more_disabilities,319
2013,Broj,HAN PIJESAK,Oba spola,more_disabilities,95
2013,Broj,HAN PIJESAK,M,more_disabilities,30
2013,Broj,HAN PIJESAK,Ž,more_disabilities,65
2013,Broj,CAJNICE,Oba spola,more_disabilities,176
2013,Broj,CAJNICE,M,more_disabilities,77
2013,Broj,CAJNICE,Ž,more_disabilities,99
2013,Broj,CELINAC,Oba spola,more_disabilities,624
2013,Broj,CELINAC,M,more_disabilities,269
2013,Broj,CELINAC,Ž,more_disabilities,355
2013,Broj,SAMAC,Oba spola,more_disabilities,567
2013,Broj,SAMAC,M,more_disabilities,228
2013,Broj,SAMAC,Ž,more_disabilities,339
2013,Broj,SEKOVICI,Oba spola,more_disabilities,222
2013,Broj,SEKOVICI,M,more_disabilities,101
2013,Broj,SEKOVICI,Ž,more_disabilities,121
2013,Broj,SIPOVO,Oba spola,more_disabilities,322
2013,Broj,SIPOVO,M,more_disabilities,132
2013,Broj,SIPOVO,Ž,more_disabilities,190
