Year,UNIT_MEASURE,Municipality,Sex,Age,Value
2013,Number,OSTRA LUKA,F,55-59,108
2013,Number,PALE,Both sexes,55-59,1921
2013,Number,PALE,M,55-59,943
2013,Number,PALE,F,55-59,978
2013,Number,PELAGICEVO,Both sexes,55-59,340
2013,Number,PELAGICEVO,M,55-59,181
2013,Number,PELAGICEVO,F,55-59,159
2013,Number,PETROVAC,Both sexes,55-59,21
2013,Number,PETROVAC,M,55-59,8
2013,Number,PETROVAC,F,55-59,13
2013,Number,PETROVO,Both sexes,55-59,560
2013,Number,PETROVO,M,55-59,289
2013,Number,PETROVO,F,55-59,271
2013,Number,PRIJEDOR,Both sexes,55-59,6393
2013,Number,PRIJEDOR,M,55-59,3049
2013,Number,PRIJEDOR,F,55-59,3344
2013,Number,PRNJAVOR,Both sexes,55-59,2501
2013,Number,PRNJAVOR,M,55-59,1157
2013,Number,PRNJAVOR,F,55-59,1344
2013,Number,RIBNIK,Both sexes,55-59,467
2013,Number,RIBNIK,M,55-59,243
2013,Number,RIBNIK,F,55-59,224
2013,Number,ROGATICA,Both sexes,55-59,954
2013,Number,ROGATICA,M,55-59,445
2013,Number,ROGATICA,F,55-59,509
2013,Number,RUDO,Both sexes,55-59,665
2013,Number,RUDO,M,55-59,342
2013,Number,RUDO,F,55-59,323
2013,Number,SOKOLAC,Both sexes,55-59,1073
2013,Number,SOKOLAC,M,55-59,543
2013,Number,SOKOLAC,F,55-59,530
2013,Number,SRBAC,Both sexes,55-59,1306
2013,Number,SRBAC,M,55-59,603
2013,Number,SRBAC,F,55-59,703
2013,Number,SREBRENICA,Both sexes,55-59,846
2013,Number,SREBRENICA,M,55-59,380
2013,Number,SREBRENICA,F,55-59,466
2013,Number,TESLIC,Both sexes,55-59,2867
2013,Number,TESLIC,M,55-59,1375
2013,Number,TESLIC,F,55-59,1492
2013,Number,TREBINJE,Both sexes,55-59,2263
2013,Number,TREBINJE,M,55-59,1091
2013,Number,TREBINJE,F,55-59,1172
2013,Number,TRNOVO,Both sexes,55-59,232
2013,Number,TRNOVO,M,55-59,113
2013,Number,TRNOVO,F,55-59,119
2013,Number,UGLJEVIK,Both sexes,55-59,1129
2013,Number,UGLJEVIK,M,55-59,594
2013,Number,UGLJEVIK,F,55-59,535
2013,Number,FOCA,Both sexes,55-59,1614
2013,Number,FOCA,M,55-59,812
2013,Number,FOCA,F,55-59,802
2013,Number,HAN PIJESAK,Both sexes,55-59,322
2013,Number,HAN PIJESAK,M,55-59,156
2013,Number,HAN PIJESAK,F,55-59,166
2013,Number,CAJNICE,Both sexes,55-59,371
2013,Number,CAJNICE,M,55-59,197
2013,Number,CAJNICE,F,55-59,174
2013,Number,CELINAC,Both sexes,55-59,1242
2013,Number,CELINAC,M,55-59,652
2013,Number,CELINAC,F,55-59,590
2013,Number,SAMAC,Both sexes,55-59,1269
2013,Number,SAMAC,M,55-59,614
2013,Number,SAMAC,F,55-59,655
2013,Number,SEKOVICI,Both sexes,55-59,623
2013,Number,SEKOVICI,M,55-59,306
2013,Number,SEKOVICI,F,55-59,317
2013,Number,SIPOVO,Both sexes,55-59,970
2013,Number,SIPOVO,M,55-59,497
2013,Number,SIPOVO,F,55-59,473
2013,Number,BANJA LUKA,Both sexes,60-64,12816
2013,Number,BANJA LUKA,M,60-64,5878
2013,Number,BANJA LUKA,F,60-64,6938
2013,Number,BERKOVICI,Both sexes,60-64,147
2013,Number,BERKOVICI,M,60-64,78
2013,Number,BERKOVICI,F,60-64,69
2013,Number,BIJELJINA,Both sexes,60-64,7923
2013,Number,BIJELJINA,M,60-64,3788
2013,Number,BIJELJINA,F,60-64,4135
2013,Number,BILECA,Both sexes,60-64,695
2013,Number,BILECA,M,60-64,320
2013,Number,BILECA,F,60-64,375
2013,Number,BRATUNAC,Both sexes,60-64,1280
2013,Number,BRATUNAC,M,60-64,559
2013,Number,BRATUNAC,F,60-64,721
2013,Number,BROD,Both sexes,60-64,1119
2013,Number,BROD,M,60-64,572
2013,Number,BROD,F,60-64,547
2013,Number,VISEGRAD,Both sexes,60-64,927
2013,Number,VISEGRAD,M,60-64,425
2013,Number,VISEGRAD,F,60-64,502
2013,Number,VLASENICA,Both sexes,60-64,814
2013,Number,VLASENICA,M,60-64,375
2013,Number,VLASENICA,F,60-64,439
2013,Number,VUKOSAVLJE,Both sexes,60-64,249
2013,Number,VUKOSAVLJE,M,60-64,114
2013,Number,VUKOSAVLJE,F,60-64,135
2013,Number,GACKO,Both sexes,60-64,585
2013,Number,GACKO,M,60-64,291
2013,Number,GACKO,F,60-64,294
2013,Number,GRADISKA,Both sexes,60-64,4190
2013,Number,GRADISKA,M,60-64,2068
2013,Number,GRADISKA,F,60-64,2122
2013,Number,DERVENTA,Both sexes,60-64,1924
2013,Number,DERVENTA,M,60-64,935
2013,Number,DERVENTA,F,60-64,989
2013,Number,DOBOJ,Both sexes,60-64,5331
2013,Number,DOBOJ,M,60-64,2474
2013,Number,DOBOJ,F,60-64,2857
2013,Number,DONJI ZABAR,Both sexes,60-64,249
2013,Number,DONJI ZABAR,M,60-64,127
2013,Number,DONJI ZABAR,F,60-64,122
2013,Number,ZVORNIK,Both sexes,60-64,3811
2013,Number,ZVORNIK,M,60-64,1836
2013,Number,ZVORNIK,F,60-64,1975
2013,Number,ISTOCNA ILIDZA,Both sexes,60-64,1160
2013,Number,ISTOCNA ILIDZA,M,60-64,545
2013,Number,ISTOCNA ILIDZA,F,60-64,615
2013,Number,ISTOCNI DRVAR,Both sexes,60-64,11
2013,Number,ISTOCNI DRVAR,M,60-64,7
2013,Number,ISTOCNI DRVAR,F,60-64,4
2013,Number,ISTOCNI MOSTAR,Both sexes,60-64,16
2013,Number,ISTOCNI MOSTAR,M,60-64,10
2013,Number,ISTOCNI MOSTAR,F,60-64,6
2013,Number,ISTOCNI STARI GRAD,Both sexes,60-64,105
2013,Number,ISTOCNI STARI GRAD,M,60-64,46
2013,Number,ISTOCNI STARI GRAD,F,60-64,59
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,60-64,710
2013,Number,ISTOCNO NOVO SARAJEVO,M,60-64,329
2013,Number,ISTOCNO NOVO SARAJEVO,F,60-64,381
2013,Number,JEZERO,Both sexes,60-64,69
2013,Number,JEZERO,M,60-64,33
2013,Number,JEZERO,F,60-64,36
2013,Number,KALINOVIK,Both sexes,60-64,156
2013,Number,KALINOVIK,M,60-64,80
2013,Number,KALINOVIK,F,60-64,76
2013,Number,KNEZEVO,Both sexes,60-64,720
2013,Number,KNEZEVO,M,60-64,329
2013,Number,KNEZEVO,F,60-64,391
2013,Number,KOZARSKA DUBICA,Both sexes,60-64,1557
2013,Number,KOZARSKA DUBICA,M,60-64,760
2013,Number,KOZARSKA DUBICA,F,60-64,797
2013,Number,KOSTAJNICA,Both sexes,60-64,417
2013,Number,KOSTAJNICA,M,60-64,205
2013,Number,KOSTAJNICA,F,60-64,212
2013,Number,KOTOR VAROS,Both sexes,60-64,1149
2013,Number,KOTOR VAROS,M,60-64,547
2013,Number,KOTOR VAROS,F,60-64,602
2013,Number,KRUPA NA UNI,Both sexes,60-64,110
2013,Number,KRUPA NA UNI,M,60-64,55
2013,Number,KRUPA NA UNI,F,60-64,55
2013,Number,KUPRES,Both sexes,60-64,13
2013,Number,KUPRES,M,60-64,5
2013,Number,KUPRES,F,60-64,8
2013,Number,LAKTASI,Both sexes,60-64,2396
2013,Number,LAKTASI,M,60-64,1167
2013,Number,LAKTASI,F,60-64,1229
2013,Number,LOPARE,Both sexes,60-64,1102
2013,Number,LOPARE,M,60-64,570
2013,Number,LOPARE,F,60-64,532
2013,Number,LJUBINJE,Both sexes,60-64,249
2013,Number,LJUBINJE,M,60-64,125
2013,Number,LJUBINJE,F,60-64,124
2013,Number,MILICI,Both sexes,60-64,796
2013,Number,MILICI,M,60-64,379
2013,Number,MILICI,F,60-64,417
2013,Number,MODRICA,Both sexes,60-64,1834
2013,Number,MODRICA,M,60-64,879
2013,Number,MODRICA,F,60-64,955
2013,Number,MRKONJIC GRAD,Both sexes,60-64,1359
2013,Number,MRKONJIC GRAD,M,60-64,660
2013,Number,MRKONJIC GRAD,F,60-64,699
2013,Number,NEVESINJE,Both sexes,60-64,914
2013,Number,NEVESINJE,M,60-64,428
2013,Number,NEVESINJE,F,60-64,486
2013,Number,NOVI GRAD,Both sexes,60-64,1869
2013,Number,NOVI GRAD,M,60-64,924
2013,Number,NOVI GRAD,F,60-64,945
2013,Number,NOVO GORAZDE,Both sexes,60-64,283
2013,Number,NOVO GORAZDE,M,60-64,146
2013,Number,NOVO GORAZDE,F,60-64,137
2013,Number,OSMACI,Both sexes,60-64,378
2013,Number,OSMACI,M,60-64,174
2013,Number,OSMACI,F,60-64,204
2013,Number,OSTRA LUKA,Both sexes,60-64,201
2013,Number,OSTRA LUKA,M,60-64,112
2013,Number,OSTRA LUKA,F,60-64,89
2013,Number,PALE,Both sexes,60-64,1487
2013,Number,PALE,M,60-64,706
2013,Number,PALE,F,60-64,781
2013,Number,PELAGICEVO,Both sexes,60-64,374
2013,Number,PELAGICEVO,M,60-64,187
2013,Number,PELAGICEVO,F,60-64,187
2013,Number,PETROVAC,Both sexes,60-64,27
2013,Number,PETROVAC,M,60-64,12
2013,Number,PETROVAC,F,60-64,15
2013,Number,PETROVO,Both sexes,60-64,499
2013,Number,PETROVO,M,60-64,241
2013,Number,PETROVO,F,60-64,258
2013,Number,PRIJEDOR,Both sexes,60-64,5930
2013,Number,PRIJEDOR,M,60-64,2766
2013,Number,PRIJEDOR,F,60-64,3164
2013,Number,PRNJAVOR,Both sexes,60-64,2548
2013,Number,PRNJAVOR,M,60-64,1213
2013,Number,PRNJAVOR,F,60-64,1335
2013,Number,RIBNIK,Both sexes,60-64,522
2013,Number,RIBNIK,M,60-64,239
2013,Number,RIBNIK,F,60-64,283
2013,Number,ROGATICA,Both sexes,60-64,843
2013,Number,ROGATICA,M,60-64,403
2013,Number,ROGATICA,F,60-64,440
2013,Number,RUDO,Both sexes,60-64,632
2013,Number,RUDO,M,60-64,318
2013,Number,RUDO,F,60-64,314
2013,Number,SOKOLAC,Both sexes,60-64,955
2013,Number,SOKOLAC,M,60-64,445
2013,Number,SOKOLAC,F,60-64,510
2013,Number,SRBAC,Both sexes,60-64,1300
2013,Number,SRBAC,M,60-64,638
2013,Number,SRBAC,F,60-64,662
2013,Number,SREBRENICA,Both sexes,60-64,888
2013,Number,SREBRENICA,M,60-64,390
2013,Number,SREBRENICA,F,60-64,498
2013,Number,TESLIC,Both sexes,60-64,2763
2013,Number,TESLIC,M,60-64,1279
2013,Number,TESLIC,F,60-64,1484
2013,Number,TREBINJE,Both sexes,60-64,2078
2013,Number,TREBINJE,M,60-64,990
2013,Number,TREBINJE,F,60-64,1088
2013,Number,TRNOVO,Both sexes,60-64,168
2013,Number,TRNOVO,M,60-64,79
2013,Number,TRNOVO,F,60-64,89
2013,Number,UGLJEVIK,Both sexes,60-64,993
2013,Number,UGLJEVIK,M,60-64,523
2013,Number,UGLJEVIK,F,60-64,470
2013,Number,FOCA,Both sexes,60-64,1282
2013,Number,FOCA,M,60-64,617
2013,Number,FOCA,F,60-64,665
2013,Number,HAN PIJESAK,Both sexes,60-64,272
2013,Number,HAN PIJESAK,M,60-64,131
2013,Number,HAN PIJESAK,F,60-64,141
2013,Number,CAJNICE,Both sexes,60-64,365
2013,Number,CAJNICE,M,60-64,178
2013,Number,CAJNICE,F,60-64,187
2013,Number,CELINAC,Both sexes,60-64,1015
2013,Number,CELINAC,M,60-64,499
2013,Number,CELINAC,F,60-64,516
2013,Number,SAMAC,Both sexes,60-64,1300
2013,Number,SAMAC,M,60-64,582
2013,Number,SAMAC,F,60-64,718
2013,Number,SEKOVICI,Both sexes,60-64,550
2013,Number,SEKOVICI,M,60-64,249
2013,Number,SEKOVICI,F,60-64,301
2013,Number,SIPOVO,Both sexes,60-64,779
2013,Number,SIPOVO,M,60-64,380
2013,Number,SIPOVO,F,60-64,399
2013,Number,BANJA LUKA,Both sexes,65-69,8896
2013,Number,BANJA LUKA,M,65-69,4146
2013,Number,BANJA LUKA,F,65-69,4750
2013,Number,BERKOVICI,Both sexes,65-69,123
2013,Number,BERKOVICI,M,65-69,53
2013,Number,BERKOVICI,F,65-69,70
2013,Number,BIJELJINA,Both sexes,65-69,5241
2013,Number,BIJELJINA,M,65-69,2436
2013,Number,BIJELJINA,F,65-69,2805
2013,Number,BILECA,Both sexes,65-69,548
2013,Number,BILECA,M,65-69,236
2013,Number,BILECA,F,65-69,312
2013,Number,BRATUNAC,Both sexes,65-69,789
2013,Number,BRATUNAC,M,65-69,339
2013,Number,BRATUNAC,F,65-69,450
2013,Number,BROD,Both sexes,65-69,852
2013,Number,BROD,M,65-69,380
2013,Number,BROD,F,65-69,472
2013,Number,VISEGRAD,Both sexes,65-69,591
2013,Number,VISEGRAD,M,65-69,265
2013,Number,VISEGRAD,F,65-69,326
2013,Number,VLASENICA,Both sexes,65-69,411
2013,Number,VLASENICA,M,65-69,180
2013,Number,VLASENICA,F,65-69,231
2013,Number,VUKOSAVLJE,Both sexes,65-69,236
2013,Number,VUKOSAVLJE,M,65-69,91
2013,Number,VUKOSAVLJE,F,65-69,145
2013,Number,GACKO,Both sexes,65-69,362
2013,Number,GACKO,M,65-69,165
2013,Number,GACKO,F,65-69,197
2013,Number,GRADISKA,Both sexes,65-69,2768
2013,Number,GRADISKA,M,65-69,1290
2013,Number,GRADISKA,F,65-69,1478
2013,Number,DERVENTA,Both sexes,65-69,1520
2013,Number,DERVENTA,M,65-69,686
2013,Number,DERVENTA,F,65-69,834
2013,Number,DOBOJ,Both sexes,65-69,3701
2013,Number,DOBOJ,M,65-69,1673
2013,Number,DOBOJ,F,65-69,2028
2013,Number,DONJI ZABAR,Both sexes,65-69,213
2013,Number,DONJI ZABAR,M,65-69,91
2013,Number,DONJI ZABAR,F,65-69,122
2013,Number,ZVORNIK,Both sexes,65-69,2357
2013,Number,ZVORNIK,M,65-69,1066
2013,Number,ZVORNIK,F,65-69,1291
2013,Number,ISTOCNA ILIDZA,Both sexes,65-69,708
2013,Number,ISTOCNA ILIDZA,M,65-69,295
2013,Number,ISTOCNA ILIDZA,F,65-69,413
2013,Number,ISTOCNI DRVAR,Both sexes,65-69,1
2013,Number,ISTOCNI DRVAR,M,65-69,-
2013,Number,ISTOCNI DRVAR,F,65-69,1
2013,Number,ISTOCNI MOSTAR,Both sexes,65-69,9
2013,Number,ISTOCNI MOSTAR,M,65-69,4
2013,Number,ISTOCNI MOSTAR,F,65-69,5
2013,Number,ISTOCNI STARI GRAD,Both sexes,65-69,82
2013,Number,ISTOCNI STARI GRAD,M,65-69,37
2013,Number,ISTOCNI STARI GRAD,F,65-69,45
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,65-69,490
2013,Number,ISTOCNO NOVO SARAJEVO,M,65-69,204
2013,Number,ISTOCNO NOVO SARAJEVO,F,65-69,286
2013,Number,JEZERO,Both sexes,65-69,41
2013,Number,JEZERO,M,65-69,22
2013,Number,JEZERO,F,65-69,19
2013,Number,KALINOVIK,Both sexes,65-69,124
2013,Number,KALINOVIK,M,65-69,52
2013,Number,KALINOVIK,F,65-69,72
2013,Number,KNEZEVO,Both sexes,65-69,564
2013,Number,KNEZEVO,M,65-69,259
2013,Number,KNEZEVO,F,65-69,305
2013,Number,KOZARSKA DUBICA,Both sexes,65-69,901
2013,Number,KOZARSKA DUBICA,M,65-69,409
2013,Number,KOZARSKA DUBICA,F,65-69,492
2013,Number,KOSTAJNICA,Both sexes,65-69,243
2013,Number,KOSTAJNICA,M,65-69,122
2013,Number,KOSTAJNICA,F,65-69,121
2013,Number,KOTOR VAROS,Both sexes,65-69,846
2013,Number,KOTOR VAROS,M,65-69,353
2013,Number,KOTOR VAROS,F,65-69,493
2013,Number,KRUPA NA UNI,Both sexes,65-69,89
2013,Number,KRUPA NA UNI,M,65-69,51
2013,Number,KRUPA NA UNI,F,65-69,38
2013,Number,KUPRES,Both sexes,65-69,28
2013,Number,KUPRES,M,65-69,13
2013,Number,KUPRES,F,65-69,15
2013,Number,LAKTASI,Both sexes,65-69,1650
2013,Number,LAKTASI,M,65-69,808
2013,Number,LAKTASI,F,65-69,842
2013,Number,LOPARE,Both sexes,65-69,770
2013,Number,LOPARE,M,65-69,365
2013,Number,LOPARE,F,65-69,405
2013,Number,LJUBINJE,Both sexes,65-69,140
2013,Number,LJUBINJE,M,65-69,57
2013,Number,LJUBINJE,F,65-69,83
2013,Number,MILICI,Both sexes,65-69,375
2013,Number,MILICI,M,65-69,177
2013,Number,MILICI,F,65-69,198
2013,Number,MODRICA,Both sexes,65-69,1438
2013,Number,MODRICA,M,65-69,676
2013,Number,MODRICA,F,65-69,762
2013,Number,MRKONJIC GRAD,Both sexes,65-69,989
2013,Number,MRKONJIC GRAD,M,65-69,443
2013,Number,MRKONJIC GRAD,F,65-69,546
2013,Number,NEVESINJE,Both sexes,65-69,611
2013,Number,NEVESINJE,M,65-69,241
2013,Number,NEVESINJE,F,65-69,370
2013,Number,NOVI GRAD,Both sexes,65-69,1281
2013,Number,NOVI GRAD,M,65-69,567
2013,Number,NOVI GRAD,F,65-69,714
2013,Number,NOVO GORAZDE,Both sexes,65-69,144
2013,Number,NOVO GORAZDE,M,65-69,80
2013,Number,NOVO GORAZDE,F,65-69,64
2013,Number,OSMACI,Both sexes,65-69,248
2013,Number,OSMACI,M,65-69,124
2013,Number,OSMACI,F,65-69,124
2013,Number,OSTRA LUKA,Both sexes,65-69,137
2013,Number,OSTRA LUKA,M,65-69,59
2013,Number,OSTRA LUKA,F,65-69,78
2013,Number,PALE,Both sexes,65-69,907
2013,Number,PALE,M,65-69,385
2013,Number,PALE,F,65-69,522
2013,Number,PELAGICEVO,Both sexes,65-69,342
2013,Number,PELAGICEVO,M,65-69,157
2013,Number,PELAGICEVO,F,65-69,185
2013,Number,PETROVAC,Both sexes,65-69,21
2013,Number,PETROVAC,M,65-69,9
2013,Number,PETROVAC,F,65-69,12
2013,Number,PETROVO,Both sexes,65-69,361
2013,Number,PETROVO,M,65-69,141
2013,Number,PETROVO,F,65-69,220
2013,Number,PRIJEDOR,Both sexes,65-69,4100
2013,Number,PRIJEDOR,M,65-69,1922
2013,Number,PRIJEDOR,F,65-69,2178
2013,Number,PRNJAVOR,Both sexes,65-69,2096
2013,Number,PRNJAVOR,M,65-69,946
2013,Number,PRNJAVOR,F,65-69,1150
2013,Number,RIBNIK,Both sexes,65-69,400
2013,Number,RIBNIK,M,65-69,181
2013,Number,RIBNIK,F,65-69,219
2013,Number,ROGATICA,Both sexes,65-69,494
2013,Number,ROGATICA,M,65-69,215
2013,Number,ROGATICA,F,65-69,279
2013,Number,RUDO,Both sexes,65-69,477
2013,Number,RUDO,M,65-69,225
2013,Number,RUDO,F,65-69,252
2013,Number,SOKOLAC,Both sexes,65-69,574
2013,Number,SOKOLAC,M,65-69,253
2013,Number,SOKOLAC,F,65-69,321
2013,Number,SRBAC,Both sexes,65-69,996
2013,Number,SRBAC,M,65-69,481
2013,Number,SRBAC,F,65-69,515
2013,Number,SREBRENICA,Both sexes,65-69,525
2013,Number,SREBRENICA,M,65-69,211
2013,Number,SREBRENICA,F,65-69,314
2013,Number,TESLIC,Both sexes,65-69,2067
2013,Number,TESLIC,M,65-69,879
2013,Number,TESLIC,F,65-69,1188
2013,Number,TREBINJE,Both sexes,65-69,1349
2013,Number,TREBINJE,M,65-69,607
2013,Number,TREBINJE,F,65-69,742
2013,Number,TRNOVO,Both sexes,65-69,117
2013,Number,TRNOVO,M,65-69,37
2013,Number,TRNOVO,F,65-69,80
2013,Number,UGLJEVIK,Both sexes,65-69,695
2013,Number,UGLJEVIK,M,65-69,349
2013,Number,UGLJEVIK,F,65-69,346
2013,Number,FOCA,Both sexes,65-69,900
2013,Number,FOCA,M,65-69,405
2013,Number,FOCA,F,65-69,495
2013,Number,HAN PIJESAK,Both sexes,65-69,194
2013,Number,HAN PIJESAK,M,65-69,70
2013,Number,HAN PIJESAK,F,65-69,124
2013,Number,CAJNICE,Both sexes,65-69,264
2013,Number,CAJNICE,M,65-69,114
2013,Number,CAJNICE,F,65-69,150
2013,Number,CELINAC,Both sexes,65-69,721
2013,Number,CELINAC,M,65-69,329
2013,Number,CELINAC,F,65-69,392
2013,Number,SAMAC,Both sexes,65-69,1039
2013,Number,SAMAC,M,65-69,483
2013,Number,SAMAC,F,65-69,556
2013,Number,SEKOVICI,Both sexes,65-69,391
2013,Number,SEKOVICI,M,65-69,183
2013,Number,SEKOVICI,F,65-69,208
2013,Number,SIPOVO,Both sexes,65-69,526
2013,Number,SIPOVO,M,65-69,240
2013,Number,SIPOVO,F,65-69,286
2013,Number,BANJA LUKA,Both sexes,70-74,7288
2013,Number,BANJA LUKA,M,70-74,3115
2013,Number,BANJA LUKA,F,70-74,4173
2013,Number,BERKOVICI,Both sexes,70-74,141
2013,Number,BERKOVICI,M,70-74,54
2013,Number,BERKOVICI,F,70-74,87
2013,Number,BIJELJINA,Both sexes,70-74,4695
2013,Number,BIJELJINA,M,70-74,2030
2013,Number,BIJELJINA,F,70-74,2665
2013,Number,BILECA,Both sexes,70-74,521
2013,Number,BILECA,M,70-74,226
2013,Number,BILECA,F,70-74,295
2013,Number,BRATUNAC,Both sexes,70-74,627
2013,Number,BRATUNAC,M,70-74,243
2013,Number,BRATUNAC,F,70-74,384
2013,Number,BROD,Both sexes,70-74,777
2013,Number,BROD,M,70-74,323
2013,Number,BROD,F,70-74,454
2013,Number,VISEGRAD,Both sexes,70-74,556
2013,Number,VISEGRAD,M,70-74,223
2013,Number,VISEGRAD,F,70-74,333
2013,Number,VLASENICA,Both sexes,70-74,339
2013,Number,VLASENICA,M,70-74,133
2013,Number,VLASENICA,F,70-74,206
2013,Number,VUKOSAVLJE,Both sexes,70-74,239
2013,Number,VUKOSAVLJE,M,70-74,113
2013,Number,VUKOSAVLJE,F,70-74,126
2013,Number,GACKO,Both sexes,70-74,372
2013,Number,GACKO,M,70-74,161
2013,Number,GACKO,F,70-74,211
2013,Number,GRADISKA,Both sexes,70-74,2333
2013,Number,GRADISKA,M,70-74,1026
2013,Number,GRADISKA,F,70-74,1307
2013,Number,DERVENTA,Both sexes,70-74,1411
2013,Number,DERVENTA,M,70-74,614
2013,Number,DERVENTA,F,70-74,797
2013,Number,DOBOJ,Both sexes,70-74,3637
2013,Number,DOBOJ,M,70-74,1586
2013,Number,DOBOJ,F,70-74,2051
2013,Number,DONJI ZABAR,Both sexes,70-74,223
2013,Number,DONJI ZABAR,M,70-74,97
2013,Number,DONJI ZABAR,F,70-74,126
2013,Number,ZVORNIK,Both sexes,70-74,1993
2013,Number,ZVORNIK,M,70-74,843
2013,Number,ZVORNIK,F,70-74,1150
2013,Number,ISTOCNA ILIDZA,Both sexes,70-74,595
2013,Number,ISTOCNA ILIDZA,M,70-74,247
2013,Number,ISTOCNA ILIDZA,F,70-74,348
2013,Number,ISTOCNI DRVAR,Both sexes,70-74,2
2013,Number,ISTOCNI DRVAR,M,70-74,1
2013,Number,ISTOCNI DRVAR,F,70-74,1
2013,Number,ISTOCNI MOSTAR,Both sexes,70-74,24
2013,Number,ISTOCNI MOSTAR,M,70-74,10
2013,Number,ISTOCNI MOSTAR,F,70-74,14
2013,Number,ISTOCNI STARI GRAD,Both sexes,70-74,77
2013,Number,ISTOCNI STARI GRAD,M,70-74,33
2013,Number,ISTOCNI STARI GRAD,F,70-74,44
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,70-74,484
2013,Number,ISTOCNO NOVO SARAJEVO,M,70-74,196
2013,Number,ISTOCNO NOVO SARAJEVO,F,70-74,288
2013,Number,JEZERO,Both sexes,70-74,42
2013,Number,JEZERO,M,70-74,17
2013,Number,JEZERO,F,70-74,25
2013,Number,KALINOVIK,Both sexes,70-74,144
2013,Number,KALINOVIK,M,70-74,53
2013,Number,KALINOVIK,F,70-74,91
2013,Number,KNEZEVO,Both sexes,70-74,468
2013,Number,KNEZEVO,M,70-74,212
2013,Number,KNEZEVO,F,70-74,256
2013,Number,KOZARSKA DUBICA,Both sexes,70-74,1079
2013,Number,KOZARSKA DUBICA,M,70-74,427
2013,Number,KOZARSKA DUBICA,F,70-74,652
2013,Number,KOSTAJNICA,Both sexes,70-74,245
2013,Number,KOSTAJNICA,M,70-74,107
2013,Number,KOSTAJNICA,F,70-74,138
2013,Number,KOTOR VAROS,Both sexes,70-74,682
2013,Number,KOTOR VAROS,M,70-74,293
2013,Number,KOTOR VAROS,F,70-74,389
2013,Number,KRUPA NA UNI,Both sexes,70-74,99
2013,Number,KRUPA NA UNI,M,70-74,42
2013,Number,KRUPA NA UNI,F,70-74,57
2013,Number,KUPRES,Both sexes,70-74,44
2013,Number,KUPRES,M,70-74,18
2013,Number,KUPRES,F,70-74,26
2013,Number,LAKTASI,Both sexes,70-74,1495
2013,Number,LAKTASI,M,70-74,678
2013,Number,LAKTASI,F,70-74,817
2013,Number,LOPARE,Both sexes,70-74,716
2013,Number,LOPARE,M,70-74,298
2013,Number,LOPARE,F,70-74,418
2013,Number,LJUBINJE,Both sexes,70-74,161
2013,Number,LJUBINJE,M,70-74,68
2013,Number,LJUBINJE,F,70-74,93
2013,Number,MILICI,Both sexes,70-74,255
2013,Number,MILICI,M,70-74,104
2013,Number,MILICI,F,70-74,151
2013,Number,MODRICA,Both sexes,70-74,1300
2013,Number,MODRICA,M,70-74,574
2013,Number,MODRICA,F,70-74,726
2013,Number,MRKONJIC GRAD,Both sexes,70-74,787
2013,Number,MRKONJIC GRAD,M,70-74,341
2013,Number,MRKONJIC GRAD,F,70-74,446
2013,Number,NEVESINJE,Both sexes,70-74,675
2013,Number,NEVESINJE,M,70-74,273
2013,Number,NEVESINJE,F,70-74,402
2013,Number,NOVI GRAD,Both sexes,70-74,1222
2013,Number,NOVI GRAD,M,70-74,532
2013,Number,NOVI GRAD,F,70-74,690
2013,Number,NOVO GORAZDE,Both sexes,70-74,131
2013,Number,NOVO GORAZDE,M,70-74,50
2013,Number,NOVO GORAZDE,F,70-74,81
2013,Number,OSMACI,Both sexes,70-74,206
2013,Number,OSMACI,M,70-74,94
2013,Number,OSMACI,F,70-74,112
2013,Number,OSTRA LUKA,Both sexes,70-74,168
2013,Number,OSTRA LUKA,M,70-74,63
2013,Number,OSTRA LUKA,F,70-74,105
2013,Number,PALE,Both sexes,70-74,951
2013,Number,PALE,M,70-74,388
2013,Number,PALE,F,70-74,563
2013,Number,PELAGICEVO,Both sexes,70-74,326
2013,Number,PELAGICEVO,M,70-74,133
2013,Number,PELAGICEVO,F,70-74,193
2013,Number,PETROVAC,Both sexes,70-74,25
2013,Number,PETROVAC,M,70-74,9
2013,Number,PETROVAC,F,70-74,16
2013,Number,PETROVO,Both sexes,70-74,424
2013,Number,PETROVO,M,70-74,180
2013,Number,PETROVO,F,70-74,244
2013,Number,PRIJEDOR,Both sexes,70-74,4031
2013,Number,PRIJEDOR,M,70-74,1686
2013,Number,PRIJEDOR,F,70-74,2345
2013,Number,PRNJAVOR,Both sexes,70-74,2020
2013,Number,PRNJAVOR,M,70-74,906
2013,Number,PRNJAVOR,F,70-74,1114
2013,Number,RIBNIK,Both sexes,70-74,366
2013,Number,RIBNIK,M,70-74,148
2013,Number,RIBNIK,F,70-74,218
2013,Number,ROGATICA,Both sexes,70-74,594
2013,Number,ROGATICA,M,70-74,259
2013,Number,ROGATICA,F,70-74,335
2013,Number,RUDO,Both sexes,70-74,440
2013,Number,RUDO,M,70-74,194
2013,Number,RUDO,F,70-74,246
2013,Number,SOKOLAC,Both sexes,70-74,533
2013,Number,SOKOLAC,M,70-74,244
2013,Number,SOKOLAC,F,70-74,289
