Year,UNIT_MEASURE,Teritory,Spol,Starosna dob,Value
2013,Broj,SOKOLAC,M,80-84,118
2013,Broj,SOKOLAC,Ž,80-84,180
2013,Broj,TRNOVO,Oba spola,80-84,57
2013,Broj,TRNOVO,M,80-84,22
2013,Broj,TRNOVO,Ž,80-84,35
2013,Broj,JEZERO,Oba spola,80-84,25
2013,Broj,JEZERO,M,80-84,9
2013,Broj,JEZERO,Ž,80-84,16
2013,Broj,KALINOVIK,Oba spola,80-84,84
2013,Broj,KALINOVIK,M,80-84,31
2013,Broj,KALINOVIK,Ž,80-84,53
2013,Broj,KNEZEVO,Oba spola,80-84,173
2013,Broj,KNEZEVO,M,80-84,69
2013,Broj,KNEZEVO,Ž,80-84,104
2013,Broj,KOSTAJNICA,Oba spola,80-84,151
2013,Broj,KOSTAJNICA,M,80-84,47
2013,Broj,KOSTAJNICA,Ž,80-84,104
2013,Broj,KOTOR VAROS,Oba spola,80-84,240
2013,Broj,KOTOR VAROS,M,80-84,94
2013,Broj,KOTOR VAROS,Ž,80-84,146
2013,Broj,KOZARSKA DUBICA,Oba spola,80-84,654
2013,Broj,KOZARSKA DUBICA,M,80-84,254
2013,Broj,KOZARSKA DUBICA,Ž,80-84,400
2013,Broj,KRUPA NA UNI,Oba spola,80-84,67
2013,Broj,KRUPA NA UNI,M,80-84,23
2013,Broj,KRUPA NA UNI,Ž,80-84,44
2013,Broj,KUPRES,Oba spola,80-84,13
2013,Broj,KUPRES,M,80-84,8
2013,Broj,KUPRES,Ž,80-84,5
2013,Broj,LAKTASI,Oba spola,80-84,660
2013,Broj,LAKTASI,M,80-84,253
2013,Broj,LAKTASI,Ž,80-84,407
2013,Broj,LOPARE,Oba spola,80-84,437
2013,Broj,LOPARE,M,80-84,166
2013,Broj,LOPARE,Ž,80-84,271
2013,Broj,LJUBINJE,Oba spola,80-84,125
2013,Broj,LJUBINJE,M,80-84,45
2013,Broj,LJUBINJE,Ž,80-84,80
2013,Broj,MILICI,Oba spola,80-84,143
2013,Broj,MILICI,M,80-84,46
2013,Broj,MILICI,Ž,80-84,97
2013,Broj,MODRICA,Oba spola,80-84,576
2013,Broj,MODRICA,M,80-84,205
2013,Broj,MODRICA,Ž,80-84,371
2013,Broj,MRKONJIC GRAD,Oba spola,80-84,496
2013,Broj,MRKONJIC GRAD,M,80-84,185
2013,Broj,MRKONJIC GRAD,Ž,80-84,311
2013,Broj,NEVESINJE,Oba spola,80-84,352
2013,Broj,NEVESINJE,M,80-84,141
2013,Broj,NEVESINJE,Ž,80-84,211
2013,Broj,NOVI GRAD,Oba spola,80-84,611
2013,Broj,NOVI GRAD,M,80-84,223
2013,Broj,NOVI GRAD,Ž,80-84,388
2013,Broj,NOVO GORAZDE,Oba spola,80-84,79
2013,Broj,NOVO GORAZDE,M,80-84,44
2013,Broj,NOVO GORAZDE,Ž,80-84,35
2013,Broj,OSMACI,Oba spola,80-84,78
2013,Broj,OSMACI,M,80-84,33
2013,Broj,OSMACI,Ž,80-84,45
2013,Broj,OSTRA LUKA,Oba spola,80-84,75
2013,Broj,OSTRA LUKA,M,80-84,26
2013,Broj,OSTRA LUKA,Ž,80-84,49
2013,Broj,PELAGICEVO,Oba spola,80-84,179
2013,Broj,PELAGICEVO,M,80-84,65
2013,Broj,PELAGICEVO,Ž,80-84,114
2013,Broj,PETROVAC,Oba spola,80-84,18
2013,Broj,PETROVAC,M,80-84,5
2013,Broj,PETROVAC,Ž,80-84,13
2013,Broj,PETROVO,Oba spola,80-84,175
2013,Broj,PETROVO,M,80-84,67
2013,Broj,PETROVO,Ž,80-84,108
2013,Broj,GRAD PRIJEDOR,Oba spola,80-84,1700
2013,Broj,GRAD PRIJEDOR,M,80-84,655
2013,Broj,GRAD PRIJEDOR,Ž,80-84,1045
2013,Broj,PRNJAVOR,Oba spola,80-84,793
2013,Broj,PRNJAVOR,M,80-84,285
2013,Broj,PRNJAVOR,Ž,80-84,508
2013,Broj,RIBNIK,Oba spola,80-84,196
2013,Broj,RIBNIK,M,80-84,87
2013,Broj,RIBNIK,Ž,80-84,109
2013,Broj,ROGATICA,Oba spola,80-84,314
2013,Broj,ROGATICA,M,80-84,121
2013,Broj,ROGATICA,Ž,80-84,193
2013,Broj,RUDO,Oba spola,80-84,152
2013,Broj,RUDO,M,80-84,55
2013,Broj,RUDO,Ž,80-84,97
2013,Broj,SRBAC,Oba spola,80-84,451
2013,Broj,SRBAC,M,80-84,153
2013,Broj,SRBAC,Ž,80-84,298
2013,Broj,SREBRENICA,Oba spola,80-84,144
2013,Broj,SREBRENICA,M,80-84,50
2013,Broj,SREBRENICA,Ž,80-84,94
2013,Broj,STANARI,Oba spola,80-84,190
2013,Broj,STANARI,M,80-84,70
2013,Broj,STANARI,Ž,80-84,120
2013,Broj,TESLIC,Oba spola,80-84,678
2013,Broj,TESLIC,M,80-84,247
2013,Broj,TESLIC,Ž,80-84,431
2013,Broj,GRAD TREBINJE,Oba spola,80-84,778
2013,Broj,GRAD TREBINJE,M,80-84,294
2013,Broj,GRAD TREBINJE,Ž,80-84,484
2013,Broj,UGLJEVIK,Oba spola,80-84,402
2013,Broj,UGLJEVIK,M,80-84,163
2013,Broj,UGLJEVIK,Ž,80-84,239
2013,Broj,FOCA,Oba spola,80-84,469
2013,Broj,FOCA,M,80-84,202
2013,Broj,FOCA,Ž,80-84,267
2013,Broj,HAN PIJESAK,Oba spola,80-84,135
2013,Broj,HAN PIJESAK,M,80-84,54
2013,Broj,HAN PIJESAK,Ž,80-84,81
2013,Broj,CAJNICE,Oba spola,80-84,108
2013,Broj,CAJNICE,M,80-84,37
2013,Broj,CAJNICE,Ž,80-84,71
2013,Broj,CELINAC,Oba spola,80-84,256
2013,Broj,CELINAC,M,80-84,87
2013,Broj,CELINAC,Ž,80-84,169
2013,Broj,SAMAC,Oba spola,80-84,401
2013,Broj,SAMAC,M,80-84,140
2013,Broj,SAMAC,Ž,80-84,261
2013,Broj,SEKOVICI,Oba spola,80-84,122
2013,Broj,SEKOVICI,M,80-84,41
2013,Broj,SEKOVICI,Ž,80-84,81
2013,Broj,SIPOVO,Oba spola,80-84,285
2013,Broj,SIPOVO,M,80-84,107
2013,Broj,SIPOVO,Ž,80-84,178
2013,Broj,REPUBLIKA SRPSKA,Oba spola,85-89,8869
2013,Broj,REPUBLIKA SRPSKA,M,85-89,2977
2013,Broj,REPUBLIKA SRPSKA,Ž,85-89,5892
2013,Broj,GRAD BANJA LUKA,Oba spola,85-89,1187
2013,Broj,GRAD BANJA LUKA,M,85-89,430
2013,Broj,GRAD BANJA LUKA,Ž,85-89,757
2013,Broj,BERKOVICI,Oba spola,85-89,32
2013,Broj,BERKOVICI,M,85-89,15
2013,Broj,BERKOVICI,Ž,85-89,17
2013,Broj,GRAD BIJELJINA,Oba spola,85-89,647
2013,Broj,GRAD BIJELJINA,M,85-89,224
2013,Broj,GRAD BIJELJINA,Ž,85-89,423
2013,Broj,BILECA,Oba spola,85-89,147
2013,Broj,BILECA,M,85-89,58
2013,Broj,BILECA,Ž,85-89,89
2013,Broj,BRATUNAC,Oba spola,85-89,60
2013,Broj,BRATUNAC,M,85-89,21
2013,Broj,BRATUNAC,Ž,85-89,39
2013,Broj,BROD,Oba spola,85-89,114
2013,Broj,BROD,M,85-89,31
2013,Broj,BROD,Ž,85-89,83
2013,Broj,VISEGRAD,Oba spola,85-89,96
2013,Broj,VISEGRAD,M,85-89,32
2013,Broj,VISEGRAD,Ž,85-89,64
2013,Broj,VLASENICA,Oba spola,85-89,55
2013,Broj,VLASENICA,M,85-89,15
2013,Broj,VLASENICA,Ž,85-89,40
2013,Broj,VUKOSAVLJE,Oba spola,85-89,24
2013,Broj,VUKOSAVLJE,M,85-89,5
2013,Broj,VUKOSAVLJE,Ž,85-89,19
2013,Broj,GACKO,Oba spola,85-89,102
2013,Broj,GACKO,M,85-89,38
2013,Broj,GACKO,Ž,85-89,64
2013,Broj,GRAD GRADISKA,Oba spola,85-89,457
2013,Broj,GRAD GRADISKA,M,85-89,142
2013,Broj,GRAD GRADISKA,Ž,85-89,315
2013,Broj,GRAD DERVENTA,Oba spola,85-89,219
2013,Broj,GRAD DERVENTA,M,85-89,71
2013,Broj,GRAD DERVENTA,Ž,85-89,148
2013,Broj,GRAD DOBOJ,Oba spola,85-89,455
2013,Broj,GRAD DOBOJ,M,85-89,149
2013,Broj,GRAD DOBOJ,Ž,85-89,306
2013,Broj,DONJI ZABAR,Oba spola,85-89,29
2013,Broj,DONJI ZABAR,M,85-89,5
2013,Broj,DONJI ZABAR,Ž,85-89,24
2013,Broj,GRAD ZVORNIK,Oba spola,85-89,264
2013,Broj,GRAD ZVORNIK,M,85-89,84
2013,Broj,GRAD ZVORNIK,Ž,85-89,180
2013,Broj,ISTOCNI DRVAR,Oba spola,85-89,3
2013,Broj,ISTOCNI DRVAR,M,85-89,1
2013,Broj,ISTOCNI DRVAR,Ž,85-89,2
2013,Broj,ISTOCNI MOSTAR,Oba spola,85-89,3
2013,Broj,ISTOCNI MOSTAR,M,85-89,1
2013,Broj,ISTOCNI MOSTAR,Ž,85-89,2
2013,Broj,GRAD ISTOCNO SARAJEVO,Oba spola,85-89,479
2013,Broj,GRAD ISTOCNO SARAJEVO,M,85-89,158
2013,Broj,GRAD ISTOCNO SARAJEVO,Ž,85-89,321
2013,Broj,ISTOCNA ILIDZA,Oba spola,85-89,103
2013,Broj,ISTOCNA ILIDZA,M,85-89,31
2013,Broj,ISTOCNA ILIDZA,Ž,85-89,72
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,85-89,61
2013,Broj,ISTOCNO NOVO SARAJEVO,M,85-89,22
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,85-89,39
2013,Broj,ISTOČNI STARI GRAD,Oba spola,85-89,16
2013,Broj,ISTOČNI STARI GRAD,M,85-89,4
2013,Broj,ISTOČNI STARI GRAD,Ž,85-89,12
2013,Broj,PALE,Oba spola,85-89,158
2013,Broj,PALE,M,85-89,52
2013,Broj,PALE,Ž,85-89,106
2013,Broj,SOKOLAC,Oba spola,85-89,121
2013,Broj,SOKOLAC,M,85-89,43
2013,Broj,SOKOLAC,Ž,85-89,78
2013,Broj,TRNOVO,Oba spola,85-89,20
2013,Broj,TRNOVO,M,85-89,6
2013,Broj,TRNOVO,Ž,85-89,14
2013,Broj,JEZERO,Oba spola,85-89,6
2013,Broj,JEZERO,M,85-89,1
2013,Broj,JEZERO,Ž,85-89,5
2013,Broj,KALINOVIK,Oba spola,85-89,38
2013,Broj,KALINOVIK,M,85-89,12
2013,Broj,KALINOVIK,Ž,85-89,26
2013,Broj,KNEZEVO,Oba spola,85-89,50
2013,Broj,KNEZEVO,M,85-89,13
2013,Broj,KNEZEVO,Ž,85-89,37
2013,Broj,KOSTAJNICA,Oba spola,85-89,51
2013,Broj,KOSTAJNICA,M,85-89,13
2013,Broj,KOSTAJNICA,Ž,85-89,38
2013,Broj,KOTOR VAROS,Oba spola,85-89,69
2013,Broj,KOTOR VAROS,M,85-89,26
2013,Broj,KOTOR VAROS,Ž,85-89,43
2013,Broj,KOZARSKA DUBICA,Oba spola,85-89,235
2013,Broj,KOZARSKA DUBICA,M,85-89,65
2013,Broj,KOZARSKA DUBICA,Ž,85-89,170
2013,Broj,KRUPA NA UNI,Oba spola,85-89,22
2013,Broj,KRUPA NA UNI,M,85-89,6
2013,Broj,KRUPA NA UNI,Ž,85-89,16
2013,Broj,KUPRES,Oba spola,85-89,5
2013,Broj,KUPRES,M,85-89,2
2013,Broj,KUPRES,Ž,85-89,3
2013,Broj,LAKTASI,Oba spola,85-89,222
2013,Broj,LAKTASI,M,85-89,72
2013,Broj,LAKTASI,Ž,85-89,150
2013,Broj,LOPARE,Oba spola,85-89,133
2013,Broj,LOPARE,M,85-89,42
2013,Broj,LOPARE,Ž,85-89,91
2013,Broj,LJUBINJE,Oba spola,85-89,57
2013,Broj,LJUBINJE,M,85-89,19
2013,Broj,LJUBINJE,Ž,85-89,38
2013,Broj,MILICI,Oba spola,85-89,52
2013,Broj,MILICI,M,85-89,18
2013,Broj,MILICI,Ž,85-89,34
2013,Broj,MODRICA,Oba spola,85-89,170
2013,Broj,MODRICA,M,85-89,62
2013,Broj,MODRICA,Ž,85-89,108
2013,Broj,MRKONJIC GRAD,Oba spola,85-89,202
2013,Broj,MRKONJIC GRAD,M,85-89,74
2013,Broj,MRKONJIC GRAD,Ž,85-89,128
2013,Broj,NEVESINJE,Oba spola,85-89,179
2013,Broj,NEVESINJE,M,85-89,51
2013,Broj,NEVESINJE,Ž,85-89,128
2013,Broj,NOVI GRAD,Oba spola,85-89,220
2013,Broj,NOVI GRAD,M,85-89,66
2013,Broj,NOVI GRAD,Ž,85-89,154
2013,Broj,NOVO GORAZDE,Oba spola,85-89,21
2013,Broj,NOVO GORAZDE,M,85-89,8
2013,Broj,NOVO GORAZDE,Ž,85-89,13
2013,Broj,OSMACI,Oba spola,85-89,38
2013,Broj,OSMACI,M,85-89,19
2013,Broj,OSMACI,Ž,85-89,19
2013,Broj,OSTRA LUKA,Oba spola,85-89,20
2013,Broj,OSTRA LUKA,M,85-89,8
2013,Broj,OSTRA LUKA,Ž,85-89,12
2013,Broj,PELAGICEVO,Oba spola,85-89,37
2013,Broj,PELAGICEVO,M,85-89,10
2013,Broj,PELAGICEVO,Ž,85-89,27
2013,Broj,PETROVAC,Oba spola,85-89,7
2013,Broj,PETROVAC,M,85-89,4
2013,Broj,PETROVAC,Ž,85-89,3
2013,Broj,PETROVO,Oba spola,85-89,61
2013,Broj,PETROVO,M,85-89,22
2013,Broj,PETROVO,Ž,85-89,39
2013,Broj,GRAD PRIJEDOR,Oba spola,85-89,573
2013,Broj,GRAD PRIJEDOR,M,85-89,196
2013,Broj,GRAD PRIJEDOR,Ž,85-89,377
2013,Broj,PRNJAVOR,Oba spola,85-89,267
2013,Broj,PRNJAVOR,M,85-89,70
2013,Broj,PRNJAVOR,Ž,85-89,197
2013,Broj,RIBNIK,Oba spola,85-89,61
2013,Broj,RIBNIK,M,85-89,20
2013,Broj,RIBNIK,Ž,85-89,41
2013,Broj,ROGATICA,Oba spola,85-89,95
2013,Broj,ROGATICA,M,85-89,39
2013,Broj,ROGATICA,Ž,85-89,56
2013,Broj,RUDO,Oba spola,85-89,58
2013,Broj,RUDO,M,85-89,18
2013,Broj,RUDO,Ž,85-89,40
2013,Broj,SRBAC,Oba spola,85-89,156
2013,Broj,SRBAC,M,85-89,46
2013,Broj,SRBAC,Ž,85-89,110
2013,Broj,SREBRENICA,Oba spola,85-89,39
2013,Broj,SREBRENICA,M,85-89,12
2013,Broj,SREBRENICA,Ž,85-89,27
2013,Broj,STANARI,Oba spola,85-89,56
2013,Broj,STANARI,M,85-89,23
2013,Broj,STANARI,Ž,85-89,33
2013,Broj,TESLIC,Oba spola,85-89,214
2013,Broj,TESLIC,M,85-89,73
2013,Broj,TESLIC,Ž,85-89,141
2013,Broj,GRAD TREBINJE,Oba spola,85-89,342
2013,Broj,GRAD TREBINJE,M,85-89,129
2013,Broj,GRAD TREBINJE,Ž,85-89,213
2013,Broj,UGLJEVIK,Oba spola,85-89,147
2013,Broj,UGLJEVIK,M,85-89,48
2013,Broj,UGLJEVIK,Ž,85-89,99
2013,Broj,FOCA,Oba spola,85-89,165
2013,Broj,FOCA,M,85-89,66
2013,Broj,FOCA,Ž,85-89,99
2013,Broj,HAN PIJESAK,Oba spola,85-89,31
2013,Broj,HAN PIJESAK,M,85-89,13
2013,Broj,HAN PIJESAK,Ž,85-89,18
2013,Broj,CAJNICE,Oba spola,85-89,38
2013,Broj,CAJNICE,M,85-89,7
2013,Broj,CAJNICE,Ž,85-89,31
2013,Broj,CELINAC,Oba spola,85-89,86
2013,Broj,CELINAC,M,85-89,25
2013,Broj,CELINAC,Ž,85-89,61
2013,Broj,SAMAC,Oba spola,85-89,132
2013,Broj,SAMAC,M,85-89,38
2013,Broj,SAMAC,Ž,85-89,94
2013,Broj,SEKOVICI,Oba spola,85-89,45
2013,Broj,SEKOVICI,M,85-89,18
2013,Broj,SEKOVICI,Ž,85-89,27
2013,Broj,SIPOVO,Oba spola,85-89,96
2013,Broj,SIPOVO,M,85-89,43
2013,Broj,SIPOVO,Ž,85-89,53
2013,Broj,REPUBLIKA SRPSKA,Oba spola,90+,2101
2013,Broj,REPUBLIKA SRPSKA,M,90+,617
2013,Broj,REPUBLIKA SRPSKA,Ž,90+,1484
2013,Broj,GRAD BANJA LUKA,Oba spola,90+,275
2013,Broj,GRAD BANJA LUKA,M,90+,86
2013,Broj,GRAD BANJA LUKA,Ž,90+,189
2013,Broj,BERKOVICI,Oba spola,90+,14
2013,Broj,BERKOVICI,M,90+,3
2013,Broj,BERKOVICI,Ž,90+,11
2013,Broj,GRAD BIJELJINA,Oba spola,90+,127
2013,Broj,GRAD BIJELJINA,M,90+,37
2013,Broj,GRAD BIJELJINA,Ž,90+,90
2013,Broj,BILECA,Oba spola,90+,64
2013,Broj,BILECA,M,90+,19
2013,Broj,BILECA,Ž,90+,45
2013,Broj,BRATUNAC,Oba spola,90+,23
2013,Broj,BRATUNAC,M,90+,9
2013,Broj,BRATUNAC,Ž,90+,14
2013,Broj,BROD,Oba spola,90+,25
2013,Broj,BROD,M,90+,5
2013,Broj,BROD,Ž,90+,20
2013,Broj,VISEGRAD,Oba spola,90+,32
2013,Broj,VISEGRAD,M,90+,12
2013,Broj,VISEGRAD,Ž,90+,20
2013,Broj,VLASENICA,Oba spola,90+,10
2013,Broj,VLASENICA,M,90+,1
2013,Broj,VLASENICA,Ž,90+,9
2013,Broj,VUKOSAVLJE,Oba spola,90+,5
2013,Broj,VUKOSAVLJE,M,90+,-
2013,Broj,VUKOSAVLJE,Ž,90+,5
2013,Broj,GACKO,Oba spola,90+,35
2013,Broj,GACKO,M,90+,9
2013,Broj,GACKO,Ž,90+,26
2013,Broj,GRAD GRADISKA,Oba spola,90+,101
2013,Broj,GRAD GRADISKA,M,90+,31
2013,Broj,GRAD GRADISKA,Ž,90+,70
2013,Broj,GRAD DERVENTA,Oba spola,90+,50
2013,Broj,GRAD DERVENTA,M,90+,15
2013,Broj,GRAD DERVENTA,Ž,90+,35
2013,Broj,GRAD DOBOJ,Oba spola,90+,95
2013,Broj,GRAD DOBOJ,M,90+,21
2013,Broj,GRAD DOBOJ,Ž,90+,74
2013,Broj,DONJI ZABAR,Oba spola,90+,4
2013,Broj,DONJI ZABAR,M,90+,3
2013,Broj,DONJI ZABAR,Ž,90+,1
2013,Broj,GRAD ZVORNIK,Oba spola,90+,59
2013,Broj,GRAD ZVORNIK,M,90+,27
2013,Broj,GRAD ZVORNIK,Ž,90+,32
2013,Broj,ISTOCNI DRVAR,Oba spola,90+,-
2013,Broj,ISTOCNI DRVAR,M,90+,-
2013,Broj,ISTOCNI DRVAR,Ž,90+,-
2013,Broj,ISTOCNI MOSTAR,Oba spola,90+,-
2013,Broj,ISTOCNI MOSTAR,M,90+,-
2013,Broj,ISTOCNI MOSTAR,Ž,90+,-
2013,Broj,GRAD ISTOCNO SARAJEVO,Oba spola,90+,100
2013,Broj,GRAD ISTOCNO SARAJEVO,M,90+,33
2013,Broj,GRAD ISTOCNO SARAJEVO,Ž,90+,67
2013,Broj,ISTOCNA ILIDZA,Oba spola,90+,21
2013,Broj,ISTOCNA ILIDZA,M,90+,6
2013,Broj,ISTOCNA ILIDZA,Ž,90+,15
2013,Broj,ISTOCNO NOVO SARAJEVO,Oba spola,90+,12
2013,Broj,ISTOCNO NOVO SARAJEVO,M,90+,6
2013,Broj,ISTOCNO NOVO SARAJEVO,Ž,90+,6
2013,Broj,ISTOČNI STARI GRAD,Oba spola,90+,8
2013,Broj,ISTOČNI STARI GRAD,M,90+,-
2013,Broj,ISTOČNI STARI GRAD,Ž,90+,8
2013,Broj,PALE,Oba spola,90+,26
2013,Broj,PALE,M,90+,7
2013,Broj,PALE,Ž,90+,19
2013,Broj,SOKOLAC,Oba spola,90+,29
2013,Broj,SOKOLAC,M,90+,11
2013,Broj,SOKOLAC,Ž,90+,18
2013,Broj,TRNOVO,Oba spola,90+,4
2013,Broj,TRNOVO,M,90+,3
2013,Broj,TRNOVO,Ž,90+,1
2013,Broj,JEZERO,Oba spola,90+,3
2013,Broj,JEZERO,M,90+,-
2013,Broj,JEZERO,Ž,90+,3
2013,Broj,KALINOVIK,Oba spola,90+,8
2013,Broj,KALINOVIK,M,90+,1
2013,Broj,KALINOVIK,Ž,90+,7
2013,Broj,KNEZEVO,Oba spola,90+,14
2013,Broj,KNEZEVO,M,90+,8
2013,Broj,KNEZEVO,Ž,90+,6
2013,Broj,KOSTAJNICA,Oba spola,90+,10
2013,Broj,KOSTAJNICA,M,90+,2
2013,Broj,KOSTAJNICA,Ž,90+,8
2013,Broj,KOTOR VAROS,Oba spola,90+,15
2013,Broj,KOTOR VAROS,M,90+,7
2013,Broj,KOTOR VAROS,Ž,90+,8
2013,Broj,KOZARSKA DUBICA,Oba spola,90+,49
2013,Broj,KOZARSKA DUBICA,M,90+,6
2013,Broj,KOZARSKA DUBICA,Ž,90+,43
2013,Broj,KRUPA NA UNI,Oba spola,90+,3
2013,Broj,KRUPA NA UNI,M,90+,1
2013,Broj,KRUPA NA UNI,Ž,90+,2
2013,Broj,KUPRES,Oba spola,90+,-
2013,Broj,KUPRES,M,90+,-
2013,Broj,KUPRES,Ž,90+,-
2013,Broj,LAKTASI,Oba spola,90+,55
2013,Broj,LAKTASI,M,90+,16
2013,Broj,LAKTASI,Ž,90+,39
2013,Broj,LOPARE,Oba spola,90+,29
2013,Broj,LOPARE,M,90+,8
2013,Broj,LOPARE,Ž,90+,21
2013,Broj,LJUBINJE,Oba spola,90+,20
2013,Broj,LJUBINJE,M,90+,3
2013,Broj,LJUBINJE,Ž,90+,17
2013,Broj,MILICI,Oba spola,90+,13
2013,Broj,MILICI,M,90+,3
2013,Broj,MILICI,Ž,90+,10
2013,Broj,MODRICA,Oba spola,90+,44
2013,Broj,MODRICA,M,90+,17
2013,Broj,MODRICA,Ž,90+,27
2013,Broj,MRKONJIC GRAD,Oba spola,90+,55
2013,Broj,MRKONJIC GRAD,M,90+,25
2013,Broj,MRKONJIC GRAD,Ž,90+,30
2013,Broj,NEVESINJE,Oba spola,90+,50
2013,Broj,NEVESINJE,M,90+,15
2013,Broj,NEVESINJE,Ž,90+,35
2013,Broj,NOVI GRAD,Oba spola,90+,38
2013,Broj,NOVI GRAD,M,90+,11
2013,Broj,NOVI GRAD,Ž,90+,27
2013,Broj,NOVO GORAZDE,Oba spola,90+,6
2013,Broj,NOVO GORAZDE,M,90+,1
2013,Broj,NOVO GORAZDE,Ž,90+,5
2013,Broj,OSMACI,Oba spola,90+,7
2013,Broj,OSMACI,M,90+,-
2013,Broj,OSMACI,Ž,90+,7
2013,Broj,OSTRA LUKA,Oba spola,90+,5
2013,Broj,OSTRA LUKA,M,90+,2
2013,Broj,OSTRA LUKA,Ž,90+,3
2013,Broj,PELAGICEVO,Oba spola,90+,6
2013,Broj,PELAGICEVO,M,90+,1
2013,Broj,PELAGICEVO,Ž,90+,5
2013,Broj,PETROVAC,Oba spola,90+,-
2013,Broj,PETROVAC,M,90+,-
2013,Broj,PETROVAC,Ž,90+,-
2013,Broj,PETROVO,Oba spola,90+,21
2013,Broj,PETROVO,M,90+,5
2013,Broj,PETROVO,Ž,90+,16
2013,Broj,GRAD PRIJEDOR,Oba spola,90+,130
2013,Broj,GRAD PRIJEDOR,M,90+,36
2013,Broj,GRAD PRIJEDOR,Ž,90+,94
2013,Broj,PRNJAVOR,Oba spola,90+,66
2013,Broj,PRNJAVOR,M,90+,17
2013,Broj,PRNJAVOR,Ž,90+,49
2013,Broj,RIBNIK,Oba spola,90+,14
2013,Broj,RIBNIK,M,90+,3
2013,Broj,RIBNIK,Ž,90+,11
2013,Broj,ROGATICA,Oba spola,90+,31
2013,Broj,ROGATICA,M,90+,7
2013,Broj,ROGATICA,Ž,90+,24
2013,Broj,RUDO,Oba spola,90+,18
2013,Broj,RUDO,M,90+,3
2013,Broj,RUDO,Ž,90+,15
2013,Broj,SRBAC,Oba spola,90+,38
2013,Broj,SRBAC,M,90+,12
2013,Broj,SRBAC,Ž,90+,26
2013,Broj,SREBRENICA,Oba spola,90+,12
2013,Broj,SREBRENICA,M,90+,3
2013,Broj,SREBRENICA,Ž,90+,9
2013,Broj,STANARI,Oba spola,90+,12
2013,Broj,STANARI,M,90+,5
2013,Broj,STANARI,Ž,90+,7
2013,Broj,TESLIC,Oba spola,90+,39
2013,Broj,TESLIC,M,90+,16
2013,Broj,TESLIC,Ž,90+,23
2013,Broj,GRAD TREBINJE,Oba spola,90+,91
2013,Broj,GRAD TREBINJE,M,90+,21
2013,Broj,GRAD TREBINJE,Ž,90+,70
2013,Broj,UGLJEVIK,Oba spola,90+,34
2013,Broj,UGLJEVIK,M,90+,10
2013,Broj,UGLJEVIK,Ž,90+,24
2013,Broj,FOCA,Oba spola,90+,44
2013,Broj,FOCA,M,90+,10
2013,Broj,FOCA,Ž,90+,34
2013,Broj,HAN PIJESAK,Oba spola,90+,12
2013,Broj,HAN PIJESAK,M,90+,1
2013,Broj,HAN PIJESAK,Ž,90+,11
2013,Broj,CAJNICE,Oba spola,90+,5
2013,Broj,CAJNICE,M,90+,1
2013,Broj,CAJNICE,Ž,90+,4
2013,Broj,CELINAC,Oba spola,90+,20
2013,Broj,CELINAC,M,90+,7
2013,Broj,CELINAC,Ž,90+,13
2013,Broj,SAMAC,Oba spola,90+,25
2013,Broj,SAMAC,M,90+,9
2013,Broj,SAMAC,Ž,90+,16
2013,Broj,SEKOVICI,Oba spola,90+,6
2013,Broj,SEKOVICI,M,90+,1
2013,Broj,SEKOVICI,Ž,90+,5
2013,Broj,SIPOVO,Oba spola,90+,34
2013,Broj,SIPOVO,M,90+,12
2013,Broj,SIPOVO,Ž,90+,22
2013,Broj,REPUBLIKA SRPSKA,Oba spola,Ukupno,1171179
2013,Broj,REPUBLIKA SRPSKA,M,Ukupno,572298
2013,Broj,REPUBLIKA SRPSKA,Ž,Ukupno,598881
2013,Broj,GRAD BANJA LUKA,Oba spola,Ukupno,180056
2013,Broj,GRAD BANJA LUKA,M,Ukupno,86497
2013,Broj,GRAD BANJA LUKA,Ž,Ukupno,93559
2013,Broj,BERKOVICI,Oba spola,Ukupno,2052
2013,Broj,BERKOVICI,M,Ukupno,1043
2013,Broj,BERKOVICI,Ž,Ukupno,1009
2013,Broj,GRAD BIJELJINA,Oba spola,Ukupno,103811
2013,Broj,GRAD BIJELJINA,M,Ukupno,50758
2013,Broj,GRAD BIJELJINA,Ž,Ukupno,53053
2013,Broj,BILECA,Oba spola,Ukupno,10615
2013,Broj,BILECA,M,Ukupno,5346
2013,Broj,BILECA,Ž,Ukupno,5269
2013,Broj,BRATUNAC,Oba spola,Ukupno,18628
2013,Broj,BRATUNAC,M,Ukupno,9202
2013,Broj,BRATUNAC,Ž,Ukupno,9426
2013,Broj,BROD,Oba spola,Ukupno,15709
2013,Broj,BROD,M,Ukupno,7669
2013,Broj,BROD,Ž,Ukupno,8040
2013,Broj,VISEGRAD,Oba spola,Ukupno,10137
2013,Broj,VISEGRAD,M,Ukupno,4833
2013,Broj,VISEGRAD,Ž,Ukupno,5304
2013,Broj,VLASENICA,Oba spola,Ukupno,10689
2013,Broj,VLASENICA,M,Ukupno,5212
2013,Broj,VLASENICA,Ž,Ukupno,5477
2013,Broj,VUKOSAVLJE,Oba spola,Ukupno,4365
2013,Broj,VUKOSAVLJE,M,Ukupno,2181
2013,Broj,VUKOSAVLJE,Ž,Ukupno,2184
2013,Broj,GACKO,Oba spola,Ukupno,8726
2013,Broj,GACKO,M,Ukupno,4425
