Year,UNIT_MEASURE,Oпштина,Пол,Старост,Value
2013,Број,Град Бања Лука,Укупно,Укупно,180053
2013,Број,Град Бања Лука,M,Укупно,86510
2013,Број,Град Бања Лука,Ж,Укупно,93543
2013,Број,Берковићи,Укупно,Укупно,2041
2013,Број,Берковићи,M,Укупно,1032
2013,Број,Берковићи,Ж,Укупно,1009
2013,Број,Град Бијељина,Укупно,Укупно,103874
2013,Број,Град Бијељина,M,Укупно,50760
2013,Број,Град Бијељина,Ж,Укупно,53114
2013,Број,Билећа,Укупно,Укупно,10607
2013,Број,Билећа,M,Укупно,5346
2013,Број,Билећа,Ж,Укупно,5261
2013,Број,Братунац,Укупно,Укупно,18651
2013,Број,Братунац,M,Укупно,9210
2013,Број,Братунац,Ж,Укупно,9441
2013,Број,Брод,Укупно,Укупно,15720
2013,Број,Брод,M,Укупно,7670
2013,Број,Брод,Ж,Укупно,8050
2013,Број,Вишеград,Укупно,Укупно,10118
2013,Број,Вишеград,M,Укупно,4834
2013,Број,Вишеград,Ж,Укупно,5284
2013,Број,Власеница,Укупно,Укупно,10657
2013,Број,Власеница,M,Укупно,5193
2013,Број,Власеница,Ж,Укупно,5464
2013,Број,Вукосавље,Укупно,Укупно,4363
2013,Број,Вукосавље,M,Укупно,2185
2013,Број,Вукосавље,Ж,Укупно,2178
2013,Број,Гацко,Укупно,Укупно,8710
2013,Број,Гацко,M,Укупно,4423
2013,Број,Гацко,Ж,Укупно,4287
2013,Број,Град Градишка,Укупно,Укупно,49196
2013,Број,Град Градишка,M,Укупно,23944
2013,Број,Град Градишка,Ж,Укупно,25252
2013,Број,Град Дервента,Укупно,Укупно,25922
2013,Број,Град Дервента,M,Укупно,12629
2013,Број,Град Дервента,Ж,Укупно,13293
2013,Број,Град Добој,Укупно,Укупно,68514
2013,Број,Град Добој,M,Укупно,33222
2013,Број,Град Добој,Ж,Укупно,35292
2013,Број,Доњи Жабар,Укупно,Укупно,3669
2013,Број,Доњи Жабар,M,Укупно,1853
2013,Број,Доњи Жабар,Ж,Укупно,1816
2013,Број,Град Зворник,Укупно,Укупно,54407
2013,Број,Град Зворник,M,Укупно,26803
2013,Број,Град Зворник,Ж,Укупно,27604
2013,Број,Источна Илиџа,Укупно,Укупно,14437
2013,Број,Источна Илиџа,M,Укупно,6905
2013,Број,Источна Илиџа,Ж,Укупно,7532
2013,Број,Источни Дрвар,Укупно,Укупно,66
2013,Број,Источни Дрвар,M,Укупно,44
2013,Број,Источни Дрвар,Ж,Укупно,22
2013,Број,Источни Мостар,Укупно,Укупно,244
2013,Број,Источни Мостар,M,Укупно,138
2013,Број,Источни Мостар,Ж,Укупно,106
2013,Број,Источни Стари Град,Укупно,Укупно,1116
2013,Број,Источни Стари Град,M,Укупно,552
2013,Број,Источни Стари Град,Ж,Укупно,564
2013,Број,Источно Ново Сарајево,Укупно,Укупно,10401
2013,Број,Источно Ново Сарајево,M,Укупно,4936
2013,Број,Источно Ново Сарајево,Ж,Укупно,5465
2013,Број,Језеро,Укупно,Укупно,1039
2013,Број,Језеро,M,Укупно,534
2013,Број,Језеро,Ж,Укупно,505
2013,Број,Калиновик,Укупно,Укупно,1962
2013,Број,Калиновик,M,Укупно,950
2013,Број,Калиновик,Ж,Укупно,1012
2013,Број,Кнежево,Укупно,Укупно,9368
2013,Број,Кнежево,M,Укупно,4632
2013,Број,Кнежево,Ж,Укупно,4736
2013,Број,Козарска Дубица,Укупно,Укупно,20681
2013,Број,Козарска Дубица,M,Укупно,10094
2013,Број,Козарска Дубица,Ж,Укупно,10587
2013,Број,Костајница,Укупно,Укупно,5645
2013,Број,Костајница,M,Укупно,2780
2013,Број,Костајница,Ж,Укупно,2865
2013,Број,Котор Варош,Укупно,Укупно,18361
2013,Број,Котор Варош,M,Укупно,9007
2013,Број,Котор Варош,Ж,Укупно,9354
2013,Број,Крупа на Уни,Укупно,Укупно,1560
2013,Број,Крупа на Уни,M,Укупно,841
2013,Број,Крупа на Уни,Ж,Укупно,719
2013,Број,Купрес,Укупно,Укупно,293
2013,Број,Купрес,M,Укупно,157
2013,Број,Купрес,Ж,Укупно,136
2013,Број,Лакташи,Укупно,Укупно,34210
2013,Број,Лакташи,M,Укупно,16905
2013,Број,Лакташи,Ж,Укупно,17305
2013,Број,Лопаре,Укупно,Укупно,14689
2013,Број,Лопаре,M,Укупно,7377
2013,Број,Лопаре,Ж,Укупно,7312
2013,Број,Љубиње,Укупно,Укупно,3319
2013,Број,Љубиње,M,Укупно,1633
2013,Број,Љубиње,Ж,Укупно,1686
2013,Број,Милићи,Укупно,Укупно,10445
2013,Број,Милићи,M,Укупно,5252
2013,Број,Милићи,Ж,Укупно,5193
2013,Број,Модрича,Укупно,Укупно,24490
2013,Број,Модрича,M,Укупно,11969
2013,Број,Модрича,Ж,Укупно,12521
2013,Број,Мркоњић Град,Укупно,Укупно,15926
2013,Број,Мркоњић Град,M,Укупно,7660
2013,Број,Мркоњић Град,Ж,Укупно,8266
2013,Број,Невесиње,Укупно,Укупно,12542
2013,Број,Невесиње,M,Укупно,6236
2013,Број,Невесиње,Ж,Укупно,6306
2013,Број,Нови Град,Укупно,Укупно,25240
2013,Број,Нови Град,M,Укупно,12580
2013,Број,Нови Град,Ж,Укупно,12660
2013,Број,Ново Горажде,Укупно,Укупно,2915
2013,Број,Ново Горажде,M,Укупно,1500
2013,Број,Ново Горажде,Ж,Укупно,1415
2013,Број,Осмаци,Укупно,Укупно,5546
2013,Број,Осмаци,M,Укупно,2779
2013,Број,Осмаци,Ж,Укупно,2767
2013,Број,Оштра Лука,Укупно,Укупно,2705
2013,Број,Оштра Лука,M,Укупно,1386
2013,Број,Оштра Лука,Ж,Укупно,1319
2013,Број,Пале,Укупно,Укупно,20359
2013,Број,Пале,M,Укупно,9744
2013,Број,Пале,Ж,Укупно,10615
2013,Број,Пелагићево,Укупно,Укупно,4358
2013,Број,Пелагићево,M,Укупно,2151
2013,Број,Пелагићево,Ж,Укупно,2207
2013,Број,Петровац,Укупно,Укупно,354
2013,Број,Петровац,M,Укупно,169
2013,Број,Петровац,Ж,Укупно,185
2013,Број,Петрово,Укупно,Укупно,6317
2013,Број,Петрово,M,Укупно,3043
2013,Број,Петрово,Ж,Укупно,3274
2013,Број,Град Приједор,Укупно,Укупно,80916
2013,Број,Град Приједор,M,Укупно,39418
2013,Број,Град Приједор,Ж,Укупно,41498
2013,Број,Прњавор,Укупно,Укупно,34357
2013,Број,Прњавор,M,Укупно,16675
2013,Број,Прњавор,Ж,Укупно,17682
2013,Број,Рибник,Укупно,Укупно,5851
2013,Број,Рибник,M,Укупно,2900
2013,Број,Рибник,Ж,Укупно,2951
2013,Број,Рогатица,Укупно,Укупно,10302
2013,Број,Рогатица,M,Укупно,5053
2013,Број,Рогатица,Ж,Укупно,5249
2013,Број,Рудо,Укупно,Укупно,7578
2013,Број,Рудо,M,Укупно,3840
2013,Број,Рудо,Ж,Укупно,3738
2013,Број,Соколац,Укупно,Укупно,11620
2013,Број,Соколац,M,Укупно,5723
2013,Број,Соколац,Ж,Укупно,5897
2013,Број,Србац,Укупно,Укупно,16933
2013,Број,Србац,M,Укупно,8295
2013,Број,Србац,Ж,Укупно,8638
2013,Број,Сребреница,Укупно,Укупно,11698
2013,Број,Сребреница,M,Укупно,5714
2013,Број,Сребреница,Ж,Укупно,5984
2013,Број,Теслић,Укупно,Укупно,37236
2013,Број,Теслић,M,Укупно,17894
2013,Број,Теслић,Ж,Укупно,19342
2013,Број,Град Требиње,Укупно,Укупно,28239
2013,Број,Град Требиње,M,Укупно,13760
2013,Број,Град Требиње,Ж,Укупно,14479
2013,Број,Трново,Укупно,Укупно,1983
2013,Број,Трново,M,Укупно,953
2013,Број,Трново,Ж,Укупно,1030
2013,Број,Угљевик,Укупно,Укупно,15118
2013,Број,Угљевик,M,Укупно,7626
2013,Број,Угљевик,Ж,Укупно,7492
2013,Број,Фоча,Укупно,Укупно,17580
2013,Број,Фоча,M,Укупно,8880
2013,Број,Фоча,Ж,Укупно,8700
2013,Број,Хан Пијесак,Укупно,Укупно,3445
2013,Број,Хан Пијесак,M,Укупно,1632
2013,Број,Хан Пијесак,Ж,Укупно,1813
2013,Број,Чајниче,Укупно,Укупно,4679
2013,Број,Чајниче,M,Укупно,2347
2013,Број,Чајниче,Ж,Укупно,2332
2013,Број,Челинац,Укупно,Укупно,15117
2013,Број,Челинац,M,Укупно,7477
2013,Број,Челинац,Ж,Укупно,7640
2013,Број,Шамац,Укупно,Укупно,16308
2013,Број,Шамац,M,Укупно,7908
2013,Број,Шамац,Ж,Укупно,8400
2013,Број,Шековићи,Укупно,Укупно,6323
2013,Број,Шековићи,M,Укупно,3103
2013,Број,Шековићи,Ж,Укупно,3220
2013,Број,Шипово,Укупно,Укупно,9969
2013,Број,Шипово,M,Укупно,5046
2013,Број,Шипово,Ж,Укупно,4923
2013,Број,Град Бања Лука,Укупно,0-4,9436
2013,Број,Град Бања Лука,M,0-4,4803
2013,Број,Град Бања Лука,Ж,0-4,4633
2013,Број,Берковићи,Укупно,0-4,91
2013,Број,Берковићи,M,0-4,44
2013,Број,Берковићи,Ж,0-4,47
2013,Број,Град Бијељина,Укупно,0-4,4931
2013,Број,Град Бијељина,M,0-4,2561
2013,Број,Град Бијељина,Ж,0-4,2370
2013,Број,Билећа,Укупно,0-4,486
2013,Број,Билећа,M,0-4,254
2013,Број,Билећа,Ж,0-4,232
2013,Број,Братунац,Укупно,0-4,888
2013,Број,Братунац,M,0-4,480
2013,Број,Братунац,Ж,0-4,408
2013,Број,Брод,Укупно,0-4,745
2013,Број,Брод,M,0-4,389
2013,Број,Брод,Ж,0-4,356
2013,Број,Вишеград,Укупно,0-4,325
2013,Број,Вишеград,M,0-4,153
2013,Број,Вишеград,Ж,0-4,172
2013,Број,Власеница,Укупно,0-4,478
2013,Број,Власеница,M,0-4,253
2013,Број,Власеница,Ж,0-4,225
2013,Број,Вукосавље,Укупно,0-4,198
2013,Број,Вукосавље,M,0-4,101
2013,Број,Вукосавље,Ж,0-4,97
2013,Број,Гацко,Укупно,0-4,413
2013,Број,Гацко,M,0-4,203
2013,Број,Гацко,Ж,0-4,210
2013,Број,Град Градишка,Укупно,0-4,2032
2013,Број,Град Градишка,M,0-4,1011
2013,Број,Град Градишка,Ж,0-4,1021
2013,Број,Град Дервента,Укупно,0-4,1125
2013,Број,Град Дервента,M,0-4,554
2013,Број,Град Дервента,Ж,0-4,571
2013,Број,Град Добој,Укупно,0-4,3250
2013,Број,Град Добој,M,0-4,1656
2013,Број,Град Добој,Ж,0-4,1594
2013,Број,Доњи Жабар,Укупно,0-4,142
2013,Број,Доњи Жабар,M,0-4,69
2013,Број,Доњи Жабар,Ж,0-4,73
2013,Број,Град Зворник,Укупно,0-4,2890
2013,Број,Град Зворник,M,0-4,1454
2013,Број,Град Зворник,Ж,0-4,1436
2013,Број,Источна Илиџа,Укупно,0-4,642
2013,Број,Источна Илиџа,M,0-4,338
2013,Број,Источна Илиџа,Ж,0-4,304
2013,Број,Источни Дрвар,Укупно,0-4,0
2013,Број,Источни Дрвар,M,0-4,0
2013,Број,Источни Дрвар,Ж,0-4,0
2013,Број,Источни Мостар,Укупно,0-4,7
2013,Број,Источни Мостар,M,0-4,4
2013,Број,Источни Мостар,Ж,0-4,3
2013,Број,Источни Стари Град,Укупно,0-4,40
2013,Број,Источни Стари Град,M,0-4,23
2013,Број,Источни Стари Град,Ж,0-4,17
2013,Број,Источно Ново Сарајево,Укупно,0-4,619
2013,Број,Источно Ново Сарајево,M,0-4,295
2013,Број,Источно Ново Сарајево,Ж,0-4,324
2013,Број,Језеро,Укупно,0-4,41
2013,Број,Језеро,M,0-4,20
2013,Број,Језеро,Ж,0-4,21
2013,Број,Калиновик,Укупно,0-4,51
2013,Број,Калиновик,M,0-4,25
2013,Број,Калиновик,Ж,0-4,26
2013,Број,Кнежево,Укупно,0-4,400
2013,Број,Кнежево,M,0-4,210
2013,Број,Кнежево,Ж,0-4,190
2013,Број,Козарска Дубица,Укупно,0-4,780
2013,Број,Козарска Дубица,M,0-4,399
2013,Број,Козарска Дубица,Ж,0-4,381
2013,Број,Костајница,Укупно,0-4,216
2013,Број,Костајница,M,0-4,100
2013,Број,Костајница,Ж,0-4,116
2013,Број,Котор Варош,Укупно,0-4,896
2013,Број,Котор Варош,M,0-4,468
2013,Број,Котор Варош,Ж,0-4,428
2013,Број,Крупа на Уни,Укупно,0-4,48
2013,Број,Крупа на Уни,M,0-4,26
2013,Број,Крупа на Уни,Ж,0-4,22
2013,Број,Купрес,Укупно,0-4,6
2013,Број,Купрес,M,0-4,6
2013,Број,Купрес,Ж,0-4,0
2013,Број,Лакташи,Укупно,0-4,1667
2013,Број,Лакташи,M,0-4,844
2013,Број,Лакташи,Ж,0-4,823
2013,Број,Лопаре,Укупно,0-4,498
2013,Број,Лопаре,M,0-4,245
2013,Број,Лопаре,Ж,0-4,253
2013,Број,Љубиње,Укупно,0-4,149
2013,Број,Љубиње,M,0-4,73
2013,Број,Љубиње,Ж,0-4,76
2013,Број,Милићи,Укупно,0-4,453
2013,Број,Милићи,M,0-4,231
2013,Број,Милићи,Ж,0-4,222
2013,Број,Модрича,Укупно,0-4,976
2013,Број,Модрича,M,0-4,501
2013,Број,Модрича,Ж,0-4,475
2013,Број,Мркоњић Град,Укупно,0-4,664
2013,Број,Мркоњић Град,M,0-4,327
2013,Број,Мркоњић Град,Ж,0-4,337
2013,Број,Невесиње,Укупно,0-4,549
2013,Број,Невесиње,M,0-4,292
2013,Број,Невесиње,Ж,0-4,257
2013,Број,Нови Град,Укупно,0-4,940
2013,Број,Нови Град,M,0-4,476
2013,Број,Нови Град,Ж,0-4,464
2013,Број,Ново Горажде,Укупно,0-4,101
2013,Број,Ново Горажде,M,0-4,49
2013,Број,Ново Горажде,Ж,0-4,52
2013,Број,Осмаци,Укупно,0-4,265
2013,Број,Осмаци,M,0-4,143
2013,Број,Осмаци,Ж,0-4,122
2013,Број,Оштра Лука,Укупно,0-4,103
2013,Број,Оштра Лука,M,0-4,53
2013,Број,Оштра Лука,Ж,0-4,50
2013,Број,Пале,Укупно,0-4,890
2013,Број,Пале,M,0-4,457
2013,Број,Пале,Ж,0-4,433
2013,Број,Пелагићево,Укупно,0-4,120
2013,Број,Пелагићево,M,0-4,57
2013,Број,Пелагићево,Ж,0-4,63
2013,Број,Петровац,Укупно,0-4,13
2013,Број,Петровац,M,0-4,8
2013,Број,Петровац,Ж,0-4,5
2013,Број,Петрово,Укупно,0-4,259
2013,Број,Петрово,M,0-4,142
2013,Број,Петрово,Ж,0-4,117
2013,Број,Град Приједор,Укупно,0-4,3208
2013,Број,Град Приједор,M,0-4,1668
2013,Број,Град Приједор,Ж,0-4,1540
2013,Број,Прњавор,Укупно,0-4,1554
2013,Број,Прњавор,M,0-4,796
2013,Број,Прњавор,Ж,0-4,758
2013,Број,Рибник,Укупно,0-4,239
2013,Број,Рибник,M,0-4,117
2013,Број,Рибник,Ж,0-4,122
2013,Број,Рогатица,Укупно,0-4,502
2013,Број,Рогатица,M,0-4,249
2013,Број,Рогатица,Ж,0-4,253
2013,Број,Рудо,Укупно,0-4,282
2013,Број,Рудо,M,0-4,147
2013,Број,Рудо,Ж,0-4,135
2013,Број,Соколац,Укупно,0-4,493
2013,Број,Соколац,M,0-4,256
2013,Број,Соколац,Ж,0-4,237
2013,Број,Србац,Укупно,0-4,809
2013,Број,Србац,M,0-4,398
2013,Број,Србац,Ж,0-4,411
2013,Број,Сребреница,Укупно,0-4,489
2013,Број,Сребреница,M,0-4,247
2013,Број,Сребреница,Ж,0-4,242
2013,Број,Теслић,Укупно,0-4,1951
2013,Број,Теслић,M,0-4,1040
2013,Број,Теслић,Ж,0-4,911
2013,Број,Град Требиње,Укупно,0-4,1397
2013,Број,Град Требиње,M,0-4,744
2013,Број,Град Требиње,Ж,0-4,653
2013,Број,Трново,Укупно,0-4,65
2013,Број,Трново,M,0-4,30
2013,Број,Трново,Ж,0-4,35
2013,Број,Угљевик,Укупно,0-4,668
2013,Број,Угљевик,M,0-4,366
2013,Број,Угљевик,Ж,0-4,302
2013,Број,Фоча,Укупно,0-4,626
2013,Број,Фоча,M,0-4,356
2013,Број,Фоча,Ж,0-4,270
2013,Број,Хан Пијесак,Укупно,0-4,132
2013,Број,Хан Пијесак,M,0-4,70
2013,Број,Хан Пијесак,Ж,0-4,62
2013,Број,Чајниче,Укупно,0-4,181
2013,Број,Чајниче,M,0-4,84
2013,Број,Чајниче,Ж,0-4,97
2013,Број,Челинац,Укупно,0-4,758
2013,Број,Челинац,M,0-4,394
2013,Број,Челинац,Ж,0-4,364
2013,Број,Шамац,Укупно,0-4,567
2013,Број,Шамац,M,0-4,284
2013,Број,Шамац,Ж,0-4,283
2013,Број,Шековићи,Укупно,0-4,237
2013,Број,Шековићи,M,0-4,120
2013,Број,Шековићи,Ж,0-4,117
2013,Број,Шипово,Укупно,0-4,424
2013,Број,Шипово,M,0-4,230
2013,Број,Шипово,Ж,0-4,194
2013,Број,Град Бања Лука,Укупно,5-9,8511
2013,Број,Град Бања Лука,M,5-9,4351
2013,Број,Град Бања Лука,Ж,5-9,4160
2013,Број,Берковићи,Укупно,5-9,126
2013,Број,Берковићи,M,5-9,72
2013,Број,Берковићи,Ж,5-9,54
2013,Број,Град Бијељина,Укупно,5-9,4936
2013,Број,Град Бијељина,M,5-9,2547
2013,Број,Град Бијељина,Ж,5-9,2389
2013,Број,Билећа,Укупно,5-9,477
2013,Број,Билећа,M,5-9,262
2013,Број,Билећа,Ж,5-9,215
2013,Број,Братунац,Укупно,5-9,990
2013,Број,Братунац,M,5-9,495
2013,Број,Братунац,Ж,5-9,495
2013,Број,Брод,Укупно,5-9,698
2013,Број,Брод,M,5-9,370
2013,Број,Брод,Ж,5-9,328
2013,Број,Вишеград,Укупно,5-9,412
2013,Број,Вишеград,M,5-9,203
2013,Број,Вишеград,Ж,5-9,209
2013,Број,Власеница,Укупно,5-9,530
2013,Број,Власеница,M,5-9,271
2013,Број,Власеница,Ж,5-9,259
2013,Број,Вукосавље,Укупно,5-9,215
2013,Број,Вукосавље,M,5-9,109
2013,Број,Вукосавље,Ж,5-9,106
2013,Број,Гацко,Укупно,5-9,433
2013,Број,Гацко,M,5-9,233
2013,Број,Гацко,Ж,5-9,200
2013,Број,Град Градишка,Укупно,5-9,2192
2013,Број,Град Градишка,M,5-9,1123
2013,Број,Град Градишка,Ж,5-9,1069
2013,Број,Град Дервента,Укупно,5-9,1168
2013,Број,Град Дервента,M,5-9,608
2013,Број,Град Дервента,Ж,5-9,560
2013,Број,Град Добој,Укупно,5-9,3208
2013,Број,Град Добој,M,5-9,1602
2013,Број,Град Добој,Ж,5-9,1606
2013,Број,Доњи Жабар,Укупно,5-9,175
2013,Број,Доњи Жабар,M,5-9,99
2013,Број,Доњи Жабар,Ж,5-9,76
2013,Број,Град Зворник,Укупно,5-9,2982
2013,Број,Град Зворник,M,5-9,1540
2013,Број,Град Зворник,Ж,5-9,1442
2013,Број,Источна Илиџа,Укупно,5-9,664
2013,Број,Источна Илиџа,M,5-9,317
2013,Број,Источна Илиџа,Ж,5-9,347
2013,Број,Источни Дрвар,Укупно,5-9,1
2013,Број,Источни Дрвар,M,5-9,1
2013,Број,Источни Дрвар,Ж,5-9,0
2013,Број,Источни Мостар,Укупно,5-9,11
2013,Број,Источни Мостар,M,5-9,6
2013,Број,Источни Мостар,Ж,5-9,5
2013,Број,Источни Стари Град,Укупно,5-9,43
2013,Број,Источни Стари Град,M,5-9,24
2013,Број,Источни Стари Град,Ж,5-9,19
2013,Број,Источно Ново Сарајево,Укупно,5-9,480
2013,Број,Источно Ново Сарајево,M,5-9,239
2013,Број,Источно Ново Сарајево,Ж,5-9,241
2013,Број,Језеро,Укупно,5-9,47
2013,Број,Језеро,M,5-9,22
2013,Број,Језеро,Ж,5-9,25
2013,Број,Калиновик,Укупно,5-9,66
2013,Број,Калиновик,M,5-9,30
2013,Број,Калиновик,Ж,5-9,36
2013,Број,Кнежево,Укупно,5-9,410
2013,Број,Кнежево,M,5-9,213
2013,Број,Кнежево,Ж,5-9,197
2013,Број,Козарска Дубица,Укупно,5-9,806
2013,Број,Козарска Дубица,M,5-9,399
2013,Број,Козарска Дубица,Ж,5-9,407
2013,Број,Костајница,Укупно,5-9,228
2013,Број,Костајница,M,5-9,127
2013,Број,Костајница,Ж,5-9,101
2013,Број,Котор Варош,Укупно,5-9,932
2013,Број,Котор Варош,M,5-9,470
2013,Број,Котор Варош,Ж,5-9,462
2013,Број,Крупа на Уни,Укупно,5-9,56
2013,Број,Крупа на Уни,M,5-9,29
2013,Број,Крупа на Уни,Ж,5-9,27
2013,Број,Купрес,Укупно,5-9,7
2013,Број,Купрес,M,5-9,4
2013,Број,Купрес,Ж,5-9,3
2013,Број,Лакташи,Укупно,5-9,1838
2013,Број,Лакташи,M,5-9,929
2013,Број,Лакташи,Ж,5-9,909
2013,Број,Лопаре,Укупно,5-9,592
2013,Број,Лопаре,M,5-9,301
2013,Број,Лопаре,Ж,5-9,291
2013,Број,Љубиње,Укупно,5-9,124
2013,Број,Љубиње,M,5-9,58
2013,Број,Љубиње,Ж,5-9,66
2013,Број,Милићи,Укупно,5-9,505
2013,Број,Милићи,M,5-9,260
2013,Број,Милићи,Ж,5-9,245
2013,Број,Модрича,Укупно,5-9,1095
2013,Број,Модрича,M,5-9,558
2013,Број,Модрича,Ж,5-9,537
2013,Број,Мркоњић Град,Укупно,5-9,721
2013,Број,Мркоњић Град,M,5-9,389
2013,Број,Мркоњић Град,Ж,5-9,332
2013,Број,Невесиње,Укупно,5-9,647
2013,Број,Невесиње,M,5-9,329
2013,Број,Невесиње,Ж,5-9,318
2013,Број,Нови Град,Укупно,5-9,1008
2013,Број,Нови Град,M,5-9,528
2013,Број,Нови Град,Ж,5-9,480
2013,Број,Ново Горажде,Укупно,5-9,96
2013,Број,Ново Горажде,M,5-9,43
2013,Број,Ново Горажде,Ж,5-9,53
2013,Број,Осмаци,Укупно,5-9,260
2013,Број,Осмаци,M,5-9,138
2013,Број,Осмаци,Ж,5-9,122
2013,Број,Оштра Лука,Укупно,5-9,134
2013,Број,Оштра Лука,M,5-9,69
2013,Број,Оштра Лука,Ж,5-9,65
2013,Број,Пале,Укупно,5-9,866
2013,Број,Пале,M,5-9,439
2013,Број,Пале,Ж,5-9,427
2013,Број,Пелагићево,Укупно,5-9,162
2013,Број,Пелагићево,M,5-9,85
2013,Број,Пелагићево,Ж,5-9,77
2013,Број,Петровац,Укупно,5-9,18
2013,Број,Петровац,M,5-9,10
2013,Број,Петровац,Ж,5-9,8
2013,Број,Петрово,Укупно,5-9,227
2013,Број,Петрово,M,5-9,108
2013,Број,Петрово,Ж,5-9,119
2013,Број,Град Приједор,Укупно,5-9,3333
2013,Број,Град Приједор,M,5-9,1727
2013,Број,Град Приједор,Ж,5-9,1606
2013,Број,Прњавор,Укупно,5-9,1572
2013,Број,Прњавор,M,5-9,804
2013,Број,Прњавор,Ж,5-9,768
2013,Број,Рибник,Укупно,5-9,247
2013,Број,Рибник,M,5-9,134
2013,Број,Рибник,Ж,5-9,113
2013,Број,Рогатица,Укупно,5-9,473
2013,Број,Рогатица,M,5-9,246
2013,Број,Рогатица,Ж,5-9,227
2013,Број,Рудо,Укупно,5-9,317
2013,Број,Рудо,M,5-9,169
2013,Број,Рудо,Ж,5-9,148
2013,Број,Соколац,Укупно,5-9,539
2013,Број,Соколац,M,5-9,273
2013,Број,Соколац,Ж,5-9,266
2013,Број,Србац,Укупно,5-9,720
2013,Број,Србац,M,5-9,360
2013,Број,Србац,Ж,5-9,360
2013,Број,Сребреница,Укупно,5-9,494
2013,Број,Сребреница,M,5-9,242
2013,Број,Сребреница,Ж,5-9,252
2013,Број,Теслић,Укупно,5-9,1916
2013,Број,Теслић,M,5-9,1014
2013,Број,Теслић,Ж,5-9,902
2013,Број,Град Требиње,Укупно,5-9,1395
2013,Број,Град Требиње,M,5-9,711
2013,Број,Град Требиње,Ж,5-9,684
2013,Број,Трново,Укупно,5-9,66
2013,Број,Трново,M,5-9,36
2013,Број,Трново,Ж,5-9,30
2013,Број,Угљевик,Укупно,5-9,730
2013,Број,Угљевик,M,5-9,369
2013,Број,Угљевик,Ж,5-9,361
2013,Број,Фоча,Укупно,5-9,727
2013,Број,Фоча,M,5-9,377
2013,Број,Фоча,Ж,5-9,350
2013,Број,Хан Пијесак,Укупно,5-9,126
2013,Број,Хан Пијесак,M,5-9,66
2013,Број,Хан Пијесак,Ж,5-9,60
2013,Број,Чајниче,Укупно,5-9,209
2013,Број,Чајниче,M,5-9,99
2013,Број,Чајниче,Ж,5-9,110
2013,Број,Челинац,Укупно,5-9,723
2013,Број,Челинац,M,5-9,372
2013,Број,Челинац,Ж,5-9,351
2013,Број,Шамац,Укупно,5-9,669
2013,Број,Шамац,M,5-9,351
2013,Број,Шамац,Ж,5-9,318
2013,Број,Шековићи,Укупно,5-9,270
2013,Број,Шековићи,M,5-9,115
2013,Број,Шековићи,Ж,5-9,155
2013,Број,Шипово,Укупно,5-9,453
2013,Број,Шипово,M,5-9,241
2013,Број,Шипово,Ж,5-9,212
2013,Број,Град Бања Лука,Укупно,10-14,8447
2013,Број,Град Бања Лука,M,10-14,4330
2013,Број,Град Бања Лука,Ж,10-14,4117
2013,Број,Берковићи,Укупно,10-14,140
2013,Број,Берковићи,M,10-14,71
2013,Број,Берковићи,Ж,10-14,69
2013,Број,Град Бијељина,Укупно,10-14,5343
2013,Број,Град Бијељина,M,10-14,2717
2013,Број,Град Бијељина,Ж,10-14,2626
2013,Број,Билећа,Укупно,10-14,608
2013,Број,Билећа,M,10-14,294
2013,Број,Билећа,Ж,10-14,314
2013,Број,Братунац,Укупно,10-14,861
2013,Број,Братунац,M,10-14,450
2013,Број,Братунац,Ж,10-14,411
2013,Број,Брод,Укупно,10-14,771
2013,Број,Брод,M,10-14,401
2013,Број,Брод,Ж,10-14,370
